id,municipality_code,municipality,bairro,residents,resident_workers,jobs,lon,lat
RES_5580,3304557,Rio de Janeiro,Higienópolis,237,84,0,-43.257414,-22.8793119993235
RES_5581,3304557,Rio de Janeiro,Higienópolis,3844,1466,0,-43.25857,-22.8761899993235
RES_5582,3304557,Rio de Janeiro,Higienópolis,1653,664,0,-43.260024,-22.8698629993237
RES_5583,3304557,Rio de Janeiro,Higienópolis,646,254,0,-43.260024,-22.8778809993235
RES_5584,3304557,Rio de Janeiro,Higienópolis,661,270,0,-43.256822,-22.8799449993235
RES_5585,3304557,Rio de Janeiro,Jacaré,1918,758,0,-43.264031,-22.8954229993231
RES_5586,3304557,Rio de Janeiro,Jacaré,361,145,0,-43.254874,-22.8948159993231
RES_5587,3304557,Rio de Janeiro,Jacaré,3872,1536,0,-43.256872,-22.8922999993232
RES_5588,3304557,Rio de Janeiro,Jacaré,533,201,0,-43.25241,-22.8946259993231
RES_5589,3304557,Rio de Janeiro,Jacaré,508,210,0,-43.262534,-22.8970259993231
RES_5590,3304557,Rio de Janeiro,Jacaré,166,73,0,-43.25579939172849,-22.89010355
RES_5591,3304557,Rio de Janeiro,Jacaré,586,240,0,-43.25695,-22.8931679993232
RES_5592,3304557,Rio de Janeiro,Jacaré,144,56,0,-43.251353,-22.8904099993232
RES_5593,3304557,Rio de Janeiro,Maria da Graça,1693,677,0,-43.270092,-22.8853519993234
RES_5594,3304557,Rio de Janeiro,Maria da Graça,4378,1701,0,-43.264688,-22.8827259993234
RES_5595,3304557,Rio de Janeiro,Maria da Graça,286,105,0,-43.263173,-22.8785399993235
RES_5596,3304557,Rio de Janeiro,Maria da Graça,852,355,0,-43.260265,-22.8822379993234
RES_5597,3304557,Rio de Janeiro,Del Castilho,1109,459,0,-43.277095,-22.8823759993234
RES_5598,3304557,Rio de Janeiro,Del Castilho,210,91,0,-43.277889,-22.8797569993235
RES_5599,3304557,Rio de Janeiro,Del Castilho,3669,1437,0,-43.272955,-22.8826259993234
RES_5600,3304557,Rio de Janeiro,Del Castilho,1770,653,0,-43.269834,-22.8763309993236
RES_5601,3304557,Rio de Janeiro,Del Castilho,1862,856,0,-43.265956,-22.8797239993235
RES_5602,3304557,Rio de Janeiro,Del Castilho,6431,2777,0,-43.267539,-22.8763279993235
RES_5603,3304557,Rio de Janeiro,Del Castilho,2847,1264,0,-43.268309,-22.8817469993234
RES_5604,3304557,Rio de Janeiro,Del Castilho,1288,588,0,-43.27434,-22.8790969993235
RES_5605,3304557,Rio de Janeiro,Del Castilho,401,197,0,-43.280061,-22.8811929993234
RES_5606,3304557,Rio de Janeiro,Del Castilho,871,377,0,-43.275968,-22.8803559993234
RES_5607,3304557,Rio de Janeiro,Del Castilho,139,63,0,-43.279895,-22.8820509993234
RES_5608,3304557,Rio de Janeiro,Inhaúma,1325,498,0,-43.284541,-22.8807039993235
RES_5609,3304557,Rio de Janeiro,Inhaúma,8267,3203,0,-43.288376,-22.8767429993235
RES_5610,3304557,Rio de Janeiro,Inhaúma,4546,1795,0,-43.286629,-22.8678709993238
RES_5611,3304557,Rio de Janeiro,Inhaúma,2044,803,0,-43.286898,-22.8630209993239
RES_5612,3304557,Rio de Janeiro,Inhaúma,1920,726,0,-43.281943,-22.8744799993236
RES_5613,3304557,Rio de Janeiro,Inhaúma,5711,2254,0,-43.281026,-22.8687329993237
RES_5614,3304557,Rio de Janeiro,Inhaúma,4547,1736,0,-43.272758,-22.8735779993236
RES_5615,3304557,Rio de Janeiro,Inhaúma,3694,1506,0,-43.273813,-22.8666979993238
RES_5616,3304557,Rio de Janeiro,Inhaúma,875,378,0,-43.275738,-22.8637869993238
RES_5617,3304557,Rio de Janeiro,Inhaúma,547,217,0,-43.27386,-22.8710019993237
RES_5618,3304557,Rio de Janeiro,Inhaúma,133,50,0,-43.290913,-22.8673489993238
RES_5619,3304557,Rio de Janeiro,Inhaúma,2037,824,0,-43.281097,-22.8800049993235
RES_5620,3304557,Rio de Janeiro,Inhaúma,470,209,0,-43.281788,-22.8816939993234
RES_5621,3304557,Rio de Janeiro,Inhaúma,333,132,0,-43.286569,-22.8597279993239
RES_5622,3304557,Rio de Janeiro,Inhaúma,784,335,0,-43.2707969,-22.8742084
RES_5623,3304557,Rio de Janeiro,Engenho da Rainha,629,251,0,-43.300727,-22.8660549993238
RES_5624,3304557,Rio de Janeiro,Engenho da Rainha,2856,1074,0,-43.301736,-22.8649309993238
RES_5625,3304557,Rio de Janeiro,Engenho da Rainha,518,195,0,-43.294495,-22.8723929993236
RES_5626,3304557,Rio de Janeiro,Engenho da Rainha,9337,3608,0,-43.296095,-22.8684869993237
RES_5627,3304557,Rio de Janeiro,Engenho da Rainha,4757,2019,0,-43.295543,-22.8638449993238
RES_5628,3304557,Rio de Janeiro,Engenho da Rainha,1343,556,0,-43.290631,-22.8704029993237
RES_5629,3304557,Rio de Janeiro,Engenho da Rainha,2123,787,0,-43.289709,-22.8632939993238
RES_5630,3304557,Rio de Janeiro,Engenho da Rainha,458,201,0,-43.291947,-22.8718329993237
RES_5631,3304557,Rio de Janeiro,Engenho da Rainha,1339,564,0,-43.293931,-22.8672159993238
RES_5632,3304557,Rio de Janeiro,Engenho da Rainha,231,96,0,-43.298111,-22.8710189993237
RES_5633,3304557,Rio de Janeiro,Engenho da Rainha,597,247,0,-43.30018861305403,-22.8637506
RES_5634,3304557,Rio de Janeiro,Cavalcanti,306,117,0,-43.308591,-22.8737509993236
RES_5635,3304557,Rio de Janeiro,Tomás Coelho,1513,556,0,-43.307925,-22.8674559993238
RES_5636,3304557,Rio de Janeiro,Tomás Coelho,614,254,0,-43.308437,-22.8635149993238
RES_5637,3304557,Rio de Janeiro,Tomás Coelho,1030,413,0,-43.307101,-22.8736399993236
RES_5638,3304557,Rio de Janeiro,Tomás Coelho,7647,3100,0,-43.303657,-22.8697679993237
RES_5639,3304557,Rio de Janeiro,Tomás Coelho,2877,1159,0,-43.305263,-22.8629389993239
RES_5640,3304557,Rio de Janeiro,Tomás Coelho,781,305,0,-43.299267,-22.8700829993237
RES_5641,3304557,Rio de Janeiro,Tomás Coelho,313,127,0,-43.30038975,-22.86979155
RES_5642,3304557,Rio de Janeiro,Tomás Coelho,581,222,0,-43.30961273451087,-22.862977349999994
RES_5643,3304557,Rio de Janeiro,Tomás Coelho,228,99,0,-43.303562,-22.8729849993236
RES_5644,3304557,Rio de Janeiro,Tomás Coelho,236,96,0,-43.30528,-22.8757919993235
RES_5645,3304557,Rio de Janeiro,Vila Kosmos,1512,641,0,-43.304953,-22.8601569993239
RES_5646,3304557,Rio de Janeiro,Tomás Coelho,1905,814,0,-43.310151,-22.8675399993237
RES_5647,3304557,Rio de Janeiro,Tomás Coelho,145,65,0,-43.310619200000005,-22.863386749999997
RES_5648,3304557,Rio de Janeiro,Tomás Coelho,655,258,0,-43.306182,-22.8749179993236
RES_5649,3304557,Rio de Janeiro,Saúde,1471,608,0,-43.184378,-22.8976009993231
RES_5650,3304557,Rio de Janeiro,Saúde,405,165,0,-43.182095,-22.8981199993231
RES_5651,3304557,Rio de Janeiro,Paquetá,983,315,0,-43.108958,-22.7653909993261
RES_5652,3304557,Rio de Janeiro,Paquetá,684,219,0,-43.109148,-22.7592759993263
RES_5653,3304557,Rio de Janeiro,Paquetá,482,153,0,-43.109122,-22.7531109993264
RES_5654,3304557,Rio de Janeiro,Paquetá,243,75,0,-43.105544,-22.7651559993261
RES_5655,3304557,Rio de Janeiro,Paquetá,366,115,0,-43.10653,-22.7519619993264
RES_5656,3304557,Rio de Janeiro,Paquetá,227,92,0,-43.108636,-22.768802999326
RES_5657,3304557,Rio de Janeiro,Paquetá,216,92,0,-43.106734,-22.7541709993264
RES_5658,3304557,Rio de Janeiro,Paquetá,285,109,0,-43.109033,-22.7658959993261
RES_5659,3304557,Rio de Janeiro,Parque Colúmbia,613,245,0,-43.347957,-22.8186299993249
RES_5660,3304557,Rio de Janeiro,Parque Colúmbia,1696,670,0,-43.342834,-22.8167129993249
RES_5661,3304557,Rio de Janeiro,Parque Colúmbia,1046,410,0,-43.342069,-22.812564999325
RES_5662,3304557,Rio de Janeiro,Parque Colúmbia,509,202,0,-43.337329,-22.815446999325
RES_5663,3304557,Rio de Janeiro,Parque Colúmbia,893,339,0,-43.337759,-22.814136999325
RES_5664,3304557,Rio de Janeiro,Parque Colúmbia,508,206,0,-43.346435,-22.8157249993249
RES_5665,3304557,Rio de Janeiro,Parque Colúmbia,215,92,0,-43.336462,-22.8159689993249
RES_5666,3304557,Rio de Janeiro,Parque Colúmbia,1151,456,0,-43.348366,-22.8206809993248
RES_5667,3304557,Rio de Janeiro,Parque Colúmbia,1035,421,0,-43.346962,-22.8196819993249
RES_5668,3304557,Rio de Janeiro,Parque Colúmbia,98,39,0,-43.346929,-22.8169989993249
RES_5669,3304557,Rio de Janeiro,Parque Colúmbia,193,75,0,-43.344039,-22.813165999325
RES_5670,3304557,Rio de Janeiro,Parque Colúmbia,179,70,0,-43.343651,-22.811756999325
RES_5671,3304557,Rio de Janeiro,Parque Colúmbia,86,30,0,-43.344937,-22.812057999325
RES_5672,3304557,Rio de Janeiro,Jacarezinho,956,381,0,-43.262877,-22.8909869993232
RES_5673,3304557,Rio de Janeiro,Jacarezinho,355,142,0,-43.254121,-22.8878739993233
RES_5674,3304557,Rio de Janeiro,Jacarezinho,1454,577,0,-43.253491,-22.8864149993233
RES_5675,3304557,Rio de Janeiro,Jacarezinho,1060,427,0,-43.252547,-22.8875249993233
RES_5676,3304557,Rio de Janeiro,Jacarezinho,7132,2892,0,-43.262015,-22.8890579993232
RES_5677,3304557,Rio de Janeiro,Jacarezinho,17329,7403,0,-43.258217,-22.8876519993233
RES_5678,3304557,Rio de Janeiro,Jacarezinho,5305,2116,0,-43.256933,-22.8857529993233
RES_5679,3304557,Rio de Janeiro,Jacarezinho,484,210,0,-43.25208,-22.8870549993233
RES_5680,3304557,Rio de Janeiro,Jacarezinho,549,218,0,-43.253597,-22.8889639993233
RES_5681,3304557,Rio de Janeiro,Jacarezinho,342,146,0,-43.253707,-22.8899389993232
RES_5682,3304557,Rio de Janeiro,Jacarezinho,492,193,0,-43.262556,-22.8920119993232
RES_5683,3304557,Rio de Janeiro,Rocinha,133,63,0,-43.251511,-22.9940089993208
RES_5684,3304557,Rio de Janeiro,Rocinha,11161,5157,0,-43.252938,-22.989414999321
RES_5685,3304557,Rio de Janeiro,Rocinha,3441,1587,0,-43.25292,-22.987082999321
RES_5686,3304557,Rio de Janeiro,Rocinha,39762,17670,0,-43.248931,-22.9896709993209
RES_5687,3304557,Rio de Janeiro,Rocinha,10442,4700,0,-43.24781,-22.986310999321
RES_5688,3304557,Rio de Janeiro,Rocinha,3459,1531,0,-43.243054,-22.988413999321
RES_5689,3304557,Rio de Janeiro,Rocinha,3756,1677,0,-43.242897,-22.986652999321
RES_5690,3304557,Rio de Janeiro,Outside bairro polygons,569,218,0,-43.285062,-22.8640669993238
RES_5691,3304557,Rio de Janeiro,Outside bairro polygons,1505,583,0,-43.269626,-22.8659369993238
RES_5692,3304557,Rio de Janeiro,Outside bairro polygons,1056,440,0,-43.268825,-22.8633849993239
RES_5693,3304557,Rio de Janeiro,Outside bairro polygons,3656,1509,0,-43.266951,-22.8667459993238
RES_5694,3304557,Rio de Janeiro,Outside bairro polygons,4222,1740,0,-43.265527,-22.8629919993239
RES_5695,3304557,Rio de Janeiro,Outside bairro polygons,134,56,0,-43.267627,-22.857808999324
RES_5696,3304557,Rio de Janeiro,Outside bairro polygons,375,157,0,-43.25942,-22.8635739993238
RES_5697,3304557,Rio de Janeiro,Outside bairro polygons,1536,620,0,-43.270361,-22.8612749993239
RES_5698,3304557,Rio de Janeiro,Outside bairro polygons,1234,517,0,-43.27817,-22.8606539993239
RES_5699,3304557,Rio de Janeiro,Outside bairro polygons,4616,1852,0,-43.273507,-22.8603009993239
RES_5700,3304557,Rio de Janeiro,Outside bairro polygons,1472,603,0,-43.266138,-22.858267999324
RES_5701,3304557,Rio de Janeiro,Outside bairro polygons,1381,558,0,-43.283563,-22.8638639993238
RES_5702,3304557,Rio de Janeiro,Outside bairro polygons,595,252,0,-43.263383,-22.8644599993238
RES_5703,3304557,Rio de Janeiro,Outside bairro polygons,1176,500,0,-43.279301,-22.8591479993239
RES_5704,3304557,Rio de Janeiro,Outside bairro polygons,880,348,0,-43.280017,-22.857851999324
RES_5705,3304557,Rio de Janeiro,Outside bairro polygons,4734,1952,0,-43.271769,-22.858669999324
RES_5706,3304557,Rio de Janeiro,Outside bairro polygons,2325,953,0,-43.272499,-22.855918999324
RES_5707,3304557,Rio de Janeiro,Outside bairro polygons,1340,562,0,-43.268328,-22.858763999324
RES_5708,3304557,Rio de Janeiro,Outside bairro polygons,85,39,0,-43.25904,-22.8654659993238
RES_5709,3304557,Rio de Janeiro,Outside bairro polygons,482,193,0,-43.25982,-22.8646549993238
RES_5710,3304557,Rio de Janeiro,Outside bairro polygons,783,323,0,-43.27063,-22.8652749993238
RES_5711,3304557,Rio de Janeiro,Outside bairro polygons,691,288,0,-43.270043,-22.8645789993238
RES_5712,3304557,Rio de Janeiro,Outside bairro polygons,1591,672,0,-43.277738,-22.8623269993239
RES_5713,3304557,Rio de Janeiro,Outside bairro polygons,1143,448,0,-43.272075,-22.8661489993238
RES_5714,3304557,Rio de Janeiro,Outside bairro polygons,7723,3230,0,-43.273442,-22.8631619993239
RES_5715,3304557,Rio de Janeiro,Outside bairro polygons,2554,1022,0,-43.278668,-22.8662779993238
RES_5716,3304557,Rio de Janeiro,Outside bairro polygons,4739,1936,0,-43.28131,-22.8632229993238
RES_5717,3304557,Rio de Janeiro,Outside bairro polygons,576,225,0,-43.276442,-22.8666679993238
RES_5718,3304557,Rio de Janeiro,Outside bairro polygons,236,106,0,-43.27169820903497,-22.85595295
RES_5719,3304557,Rio de Janeiro,Outside bairro polygons,793,310,0,-43.283195,-22.8595639993239
RES_5720,3304557,Rio de Janeiro,Maré,1034,437,0,-43.246041,-22.8593509993239
RES_5721,3304557,Rio de Janeiro,Maré,264,114,0,-43.246844,-22.8539189993241
RES_5722,3304557,Rio de Janeiro,Maré,894,413,0,-43.246655,-22.8436649993243
RES_5723,3304557,Rio de Janeiro,Maré,71,31,0,-43.250814,-22.8404679993244
RES_5724,3304557,Rio de Janeiro,Maré,10188,4411,0,-43.239375,-22.8739869993236
RES_5725,3304557,Rio de Janeiro,Maré,16531,7141,0,-43.240245,-22.8690379993237
RES_5726,3304557,Rio de Janeiro,Maré,4599,1840,0,-43.241344,-22.8605529993239
RES_5727,3304557,Rio de Janeiro,Maré,612,246,0,-43.239963,-22.855533999324
RES_5728,3304557,Rio de Janeiro,Maré,4097,1730,0,-43.236227,-22.8729149993236
RES_5729,3304557,Rio de Janeiro,Maré,16203,6913,0,-43.235931,-22.8680339993237
RES_5730,3304557,Rio de Janeiro,Maré,2018,847,0,-43.236454,-22.8638409993238
RES_5731,3304557,Rio de Janeiro,Maré,667,283,0,-43.237612,-22.8727669993236
RES_5732,3304557,Rio de Janeiro,Maré,212,91,0,-43.240445,-22.8704629993237
RES_5733,3304557,Rio de Janeiro,Maré,6850,2826,0,-43.24236,-22.8604099993239
RES_5734,3304557,Rio de Janeiro,Maré,921,394,0,-43.233697,-22.8667639993238
RES_5735,3304557,Rio de Janeiro,Maré,12224,5047,0,-43.242392,-22.854737999324
RES_5736,3304557,Rio de Janeiro,Maré,201,81,0,-43.245754,-22.855954999324
RES_5737,3304557,Rio de Janeiro,Maré,3200,1306,0,-43.243107,-22.857919999324
RES_5738,3304557,Rio de Janeiro,Maré,6299,2555,0,-43.243986,-22.856186999324
RES_5739,3304557,Rio de Janeiro,Maré,2217,945,0,-43.247578,-22.8432309993243
RES_5740,3304557,Rio de Janeiro,Maré,5369,2250,0,-43.248043,-22.8422979993243
RES_5741,3304557,Rio de Janeiro,Maré,259,113,0,-43.245559,-22.8528899993241
RES_5742,3304557,Rio de Janeiro,Maré,4314,1819,0,-43.243379,-22.8525489993241
RES_5743,3304557,Rio de Janeiro,Maré,2182,954,0,-43.24637,-22.8509179993241
RES_5744,3304557,Rio de Janeiro,Maré,349,152,0,-43.245709,-22.8499009993242
RES_5745,3304557,Rio de Janeiro,Maré,7129,3171,0,-43.243468,-22.8509459993241
RES_5746,3304557,Rio de Janeiro,Maré,6776,3119,0,-43.243929,-22.8492169993242
RES_5747,3304557,Rio de Janeiro,Maré,637,289,0,-43.237653,-22.8768959993235
RES_5748,3304557,Rio de Janeiro,Maré,1086,491,0,-43.23579,-22.8739759993236
RES_5749,3304557,Rio de Janeiro,Maré,3004,1270,0,-43.25131,-22.8412579993244
RES_5750,3304557,Rio de Janeiro,Maré,802,319,0,-43.241812,-22.8645499993238
RES_5751,3304557,Rio de Janeiro,Maré,3623,1451,0,-43.240592,-22.8630639993239
RES_5752,3304557,Rio de Janeiro,Vasco da Gama,1278,546,0,-43.232804,-22.8902349993232
RES_5753,3304557,Rio de Janeiro,Vasco da Gama,2208,847,0,-43.225474,-22.8948289993231
RES_5754,3304557,Rio de Janeiro,Vasco da Gama,3081,1313,0,-43.226165,-22.8909729993232
RES_5755,3304557,Rio de Janeiro,Vasco da Gama,3263,1394,0,-43.230149,-22.8889889993233
RES_5756,3304557,Rio de Janeiro,Vasco da Gama,4641,1962,0,-43.228133,-22.8880439993233
RES_5757,3304557,Rio de Janeiro,Outside bairro polygons,2625,1049,0,-43.486041,-22.8458179993243
RES_5758,3304557,Rio de Janeiro,Outside bairro polygons,10777,4305,0,-43.48240724454183,-22.8422906
RES_5759,3304557,Rio de Janeiro,Outside bairro polygons,1691,676,0,-43.48106903888255,-22.837925149999993
RES_5760,3304557,Rio de Janeiro,Bangu,2122,896,0,-43.475456,-22.8487699993242
RES_5761,3304557,Rio de Janeiro,Outside bairro polygons,2691,1075,0,-43.474761,-22.8382439993244
RES_5762,3304557,Rio de Janeiro,Outside bairro polygons,3024,1209,0,-43.477251695873136,-22.837168949999995
RES_5763,3304557,Rio de Janeiro,Outside bairro polygons,200,82,0,-43.475238,-22.8528259993241
RES_5764,3304557,Rio de Janeiro,Outside bairro polygons,726,303,0,-43.183266,-22.9143699993227
RES_5765,3304557,Rio de Janeiro,Outside bairro polygons,5502,2313,0,-43.18413,-22.9125549993227
RES_5766,3304557,Rio de Janeiro,Outside bairro polygons,1862,792,0,-43.17794,-22.9165299993226
RES_5767,3304557,Rio de Janeiro,Outside bairro polygons,894,378,0,-43.180716,-22.9135969993227
RES_5768,3304557,Rio de Janeiro,Outside bairro polygons,2685,1083,0,-43.490533,-22.8604209993239
RES_5769,3304557,Rio de Janeiro,Outside bairro polygons,10524,4272,0,-43.491244,-22.856372999324
RES_5770,3304557,Rio de Janeiro,Outside bairro polygons,1816,738,0,-43.492763,-22.8512469993241
RES_5771,3304557,Rio de Janeiro,Outside bairro polygons,2749,1092,0,-43.483644,-22.8605429993239
RES_5772,3304557,Rio de Janeiro,Outside bairro polygons,3975,1638,0,-43.484718,-22.856600999324
RES_5773,3304904,São Gonçalo,Municipal total,58,23,0,-43.012511,-22.8206029993248
RES_5774,3304904,São Gonçalo,Municipal total,347,127,0,-43.013273541027914,-22.817419150000006
RES_5775,3304904,São Gonçalo,Municipal total,8403,3192,0,-43.007173,-22.8198069993249
RES_5776,3304904,São Gonçalo,Municipal total,919,322,0,-43.006529,-22.8181649993249
RES_5777,3304904,São Gonçalo,Municipal total,1555,538,0,-43.002886,-22.8220889993248
RES_5778,3304904,São Gonçalo,Municipal total,1830,668,0,-43.003314,-22.8168569993249
RES_5779,3304904,São Gonçalo,Municipal total,266,97,0,-43.003675,-22.8175999993249
RES_5780,3304904,São Gonçalo,Municipal total,3283,1191,0,-43.030179,-22.813876999325
RES_5781,3304904,São Gonçalo,Municipal total,357,138,0,-43.031883,-22.8105299993251
RES_5782,3304904,São Gonçalo,Municipal total,1989,711,0,-43.026727,-22.815278999325
RES_5783,3304904,São Gonçalo,Municipal total,553,200,0,-43.026271,-22.8109079993251
RES_5784,3304904,São Gonçalo,Municipal total,182,67,0,-43.050897,-22.8203649993248
RES_5785,3304904,São Gonçalo,Municipal total,3523,1320,0,-43.053544,-22.8155909993249
RES_5786,3304904,São Gonçalo,Municipal total,4514,1705,0,-43.053548,-22.8081599993251
RES_5787,3304904,São Gonçalo,Municipal total,2853,1079,0,-43.053945,-22.8012749993253
RES_5788,3304904,São Gonçalo,Municipal total,122,44,0,-43.050235,-22.8203659993248
RES_5789,3304904,São Gonçalo,Municipal total,6280,2294,0,-43.048517,-22.8153429993249
RES_5790,3304904,São Gonçalo,Municipal total,2267,848,0,-43.048082,-22.8064569993252
RES_5791,3304904,São Gonçalo,Municipal total,1803,693,0,-43.04993,-22.8026509993252
RES_5792,3304904,São Gonçalo,Municipal total,334,131,0,-43.056828,-22.8051529993252
RES_5793,3304904,São Gonçalo,Municipal total,612,230,0,-43.057112,-22.8096729993251
RES_5794,3304904,São Gonçalo,Municipal total,130,46,0,-43.055575,-22.812363999325
RES_5795,3304904,São Gonçalo,Municipal total,1385,493,0,-43.054006,-22.8250269993247
RES_5796,3304904,São Gonçalo,Municipal total,384,139,0,-43.051918,-22.8274889993247
RES_5797,3304904,São Gonçalo,Municipal total,304,119,0,-43.047626,-22.8268619993247
RES_5798,3304904,São Gonçalo,Municipal total,1758,613,0,-43.047113,-22.8240129993248
RES_5799,3304904,São Gonçalo,Municipal total,2259,885,0,-43.041394,-22.8236089993248
RES_5800,3304904,São Gonçalo,Municipal total,411,145,0,-43.029503,-22.8410039993244
RES_5801,3304904,São Gonçalo,Municipal total,786,302,0,-43.02439,-22.8415549993243
RES_5802,3304904,São Gonçalo,Municipal total,1585,610,0,-43.023853,-22.8386539993244
RES_5803,3304904,São Gonçalo,Municipal total,3385,1272,0,-43.022777,-22.8306969993246
RES_5804,3304904,São Gonçalo,Municipal total,3132,1243,0,-43.014173,-22.8506659993241
RES_5805,3304904,São Gonçalo,Municipal total,2187,824,0,-43.015295,-22.8456009993242
RES_5806,3304904,São Gonçalo,Municipal total,4028,1535,0,-43.015177,-22.8359059993245
RES_5807,3304904,São Gonçalo,Municipal total,4607,1714,0,-43.015149,-22.8290939993246
RES_5808,3304904,São Gonçalo,Municipal total,614,236,0,-43.010856,-22.8492549993242
RES_5809,3304904,São Gonçalo,Municipal total,2177,847,0,-43.009596,-22.8446639993243
RES_5810,3304904,São Gonçalo,Municipal total,2555,957,0,-43.010042,-22.8350939993245
RES_5811,3304904,São Gonçalo,Municipal total,2016,724,0,-43.011116,-22.8301099993246
RES_5812,3304904,São Gonçalo,Municipal total,514,199,0,-43.010789,-22.8352909993245
RES_5813,3304904,São Gonçalo,Municipal total,2574,966,0,-43.029871,-22.8088009993251
RES_5814,3304904,São Gonçalo,Municipal total,1359,518,0,-43.027243,-22.8087789993251
RES_5815,3304904,São Gonçalo,Municipal total,693,241,0,-43.046973,-22.8448579993243
RES_5816,3304904,São Gonçalo,Municipal total,1213,478,0,-43.039722,-22.8428859993243
RES_5817,3304904,São Gonçalo,Municipal total,2590,932,0,-43.037444,-22.8212589993248
RES_5818,3304904,São Gonçalo,Municipal total,640,228,0,-43.037959,-22.8180409993249
RES_5819,3304904,São Gonçalo,Municipal total,1021,381,0,-43.034638,-22.8206349993248
RES_5820,3304904,São Gonçalo,Municipal total,181,87,0,-43.034039,-22.8184919993249
RES_5821,3304904,São Gonçalo,Municipal total,69,26,0,-43.044295,-22.7810189993258
RES_5822,3304904,São Gonçalo,Municipal total,1066,423,0,-43.038563,-22.7856439993256
RES_5823,3304904,São Gonçalo,Municipal total,2420,926,0,-43.032849,-22.7835529993257
RES_5824,3304904,São Gonçalo,Municipal total,1394,516,0,-43.031935,-22.7812769993257
RES_5825,3304904,São Gonçalo,Municipal total,404,164,0,-43.027608,-22.7802789993258
RES_5826,3304904,São Gonçalo,Municipal total,528,195,0,-43.029788,-22.7826269993257
RES_5827,3304904,São Gonçalo,Municipal total,1857,698,0,-43.037168,-22.8281919993247
RES_5828,3304904,São Gonçalo,Municipal total,1086,411,0,-43.0368,-22.8251219993247
RES_5829,3304904,São Gonçalo,Municipal total,4329,1591,0,-43.031508,-22.8293329993246
