id,municipality_code,population,cnefe_matched,dwelling_units,geo_level,old_lon,old_lat,lon,lat
RES_5075,3304557,275,True,109,1.0,-43.198097508237,-22.92664355,-43.197874,-22.9268259993224
RES_5076,3304557,1121,True,618,1.0,-43.1963476,-22.932045099999996,-43.199461,-22.9325029993223
RES_5077,3304557,4197,True,1983,1.0,-43.19242096149851,-22.92466515,-43.193862,-22.9255709993224
RES_5078,3304557,5348,True,2879,1.0,-43.191819792195325,-22.91750085,-43.191774,-22.9177249993226
RES_5079,3304557,720,True,450,1.0,-43.19403738463298,-22.912504799999997,-43.193384,-22.9129049993227
RES_5080,3304557,2163,True,1035,1.0,-43.185487099255155,-22.922045000000004,-43.184422,-22.9232949993225
RES_5081,3304557,5852,True,3774,1.0,-43.1866217529988,-22.918423400000002,-43.186625,-22.9176349993226
RES_5082,3304557,1173,True,689,1.0,-43.18133894972985,-22.9224677,-43.181481,-22.9222629993225
RES_5083,3304557,4624,True,2899,1.0,-43.180231983165825,-22.91889404999999,-43.180449,-22.9181989993226
RES_5084,3304557,282,True,120,1.0,-43.19450428329371,-22.913692499999996,-43.194363,-22.9136819993227
RES_5085,3304557,453,True,192,1.0,-43.1955035,-22.9284313,-43.195643,-22.9281839993224
RES_5086,3304557,317,True,140,1.0,-43.18438759085595,-22.919400099999997,-43.184461,-22.9195849993226
RES_5087,3304557,217,True,80,1.0,-43.19354829363209,-22.913353299999997,-43.19349,-22.9130599993227
RES_5088,3304557,1164,True,526,1.0,-43.201868697800336,-22.936560249999992,-43.201799,-22.9365769993222
RES_5089,3304557,132,True,48,1.0,-43.194304250966,-22.928278750000004,-43.194176,-22.9283079993224
RES_5090,3304557,2934,True,1364,1.0,-43.19394420353419,-22.92195075,-43.193931,-22.9222729993225
RES_5091,3304557,868,True,417,1.0,-43.202258399384945,-22.932103100000003,-43.202345,-22.9324179993223
RES_5092,3304557,1846,True,763,1.0,-43.2038254258287,-22.933312349999998,-43.20367,-22.9338159993222
RES_5093,3304557,520,True,255,1.0,-43.19446670333771,-22.926036,-43.194608,-22.9259869993224
RES_5094,3304557,96,True,49,1.0,-43.19139283504258,-22.9183121,-43.191357,-22.9183019993226
RES_5095,3304557,150,True,68,1.0,-43.196444292640194,-22.927662749999996,-43.196684,-22.9273639993224
RES_5096,3304557,131,True,63,1.0,-43.1930105,-22.913807750000004,-43.192967,-22.9135049993227
RES_5097,3304557,204,True,76,1.0,-43.191227838172416,-22.925748749999993,-43.191205,-22.9257479993224
RES_5098,3304557,983,True,476,1.0,-43.29012834886065,-23.01100735,-43.290488,-23.0111859993205
RES_5099,3304557,1110,True,484,1.0,-43.330200899999994,-22.988604000000006,-43.330151,-22.988332999321
RES_5100,3304557,121,True,47,1.0,-43.330592089110425,-22.987675599999996,-43.330367,-22.987787999321
RES_5101,3304557,1405,True,660,1.0,-43.3305378,-22.975794549999996,-43.329648,-22.9764679993212
RES_5102,3304557,2052,True,838,1.0,-43.324038974520036,-22.989714,-43.323338,-22.9899939993209
RES_5103,3304557,1394,True,610,1.0,-43.32422645,-22.9879198,-43.324192,-22.987364999321
RES_5104,3304557,5723,True,2597,1.0,-43.32806450170281,-22.9763373,-43.328222,-22.9762049993213
RES_5105,3304557,1502,True,694,1.0,-43.32036375,-22.996614699999995,-43.320071,-22.9968959993208
RES_5106,3304557,3252,True,1294,1.0,-43.318235042856074,-22.989826450000006,-43.318911,-22.9897549993209
RES_5107,3304557,100,True,43,1.0,-43.31745641145726,-22.988007450000005,-43.317296,-22.987930999321
RES_5108,3304557,1038,True,465,1.0,-43.311993880479456,-22.996221499999997,-43.309921,-22.9993899993207
RES_5109,3304557,289,True,122,1.0,-43.31073685,-22.989503099999993,-43.311198,-22.988654999321
RES_5110,3304557,92,True,67,1.0,-43.307427364574764,-22.984264650000007,-43.306779,-22.9842079993211
RES_5111,3304557,602,True,257,1.0,-43.30320440380491,-22.9992338,-43.303461,-23.0014749993207
RES_5112,3304557,509,True,186,1.0,-43.30101505486305,-22.99305545,-43.30061,-22.9912329993209
RES_5113,3304557,749,True,308,1.0,-43.302208496186,-22.9831369,-43.301992,-22.9841909993211
RES_5114,3304557,30,True,15,1.0,-43.298774702351444,-22.974287749999995,-43.29873,-22.9743079993213
RES_5115,3304557,632,True,54,1.0,-43.296685499999995,-22.990858000000006,-43.297111,-22.9939849993209
RES_5116,3304557,37,True,12,1.0,-43.29663336087508,-22.974667400000005,-43.29613,-22.9742499993213
RES_5117,3304557,501,True,207,1.0,-43.295505550792505,-22.9798776,-43.29539,-22.9797749993212
RES_5118,3304557,760,True,352,1.0,-43.32156672565123,-22.993110149999996,-43.32139,-22.9931849993209
RES_5119,3304557,1924,True,970,1.0,-43.322767850000005,-22.990272749999995,-43.322586,-22.9901269993209
RES_5120,3304557,515,True,206,1.0,-43.293066951012904,-22.982616050000004,-43.293126,-22.9827379993211
RES_5121,3304557,3738,True,1526,1.0,-43.29325472540249,-22.987962149999994,-43.294268,-22.988431999321
RES_5122,3304557,2341,True,1049,1.0,-43.29687111924399,-22.9878429,-43.29593,-22.987833999321
RES_5123,3304557,275,True,118,1.0,-43.295662179201685,-22.981841350000003,-43.295564,-22.9819429993211
RES_5124,3304557,526,True,276,1.0,-43.32214544283198,-22.988623799999992,-43.321906,-22.988586999321
RES_5125,3304557,4372,True,1740,1.0,-43.32049401521739,-22.990756700000002,-43.320444,-22.9908459993209
RES_5126,3304557,8084,True,3116,1.0,-43.3204841,-22.986566250000003,-43.320657,-22.987328999321
RES_5127,3304557,354,True,185,1.0,-43.329942900000006,-22.98804154999999,-43.329855,-22.988187999321
RES_5128,3304557,494,True,237,1.0,-43.328990813243244,-22.988713699999998,-43.328868,-22.988378999321
RES_5129,3304557,1968,True,864,3.0,-43.34051985,-22.98182804999999,-43.339968,-22.9815269993211
RES_5130,3304557,4234,True,1952,1.0,-43.33889135,-22.979994199999993,-43.338742,-22.9800639993212
RES_5131,3304557,4139,True,1771,1.0,-43.33661811328508,-22.97873165,-43.336728,-22.9788309993212
RES_5132,3304557,2495,True,1174,1.0,-43.31212705,-22.991069999999997,-43.311893,-22.9910769993209
RES_5133,3304557,3217,True,1617,1.0,-43.308106,-22.98892415,-43.308123,-22.988814999321
RES_5134,3304557,5557,True,2692,1.0,-43.30876619186802,-22.986736900000004,-43.30895,-22.987421999321
RES_5135,3304557,376,True,173,1.0,-43.306233699032,-22.988314749999997,-43.305913,-22.987877999321
RES_5136,3304557,549,True,310,1.0,-43.30630667418119,-22.98773725,-43.306405,-22.987437999321
RES_5137,3304557,1024,True,429,1.0,-43.314058599999996,-22.997309950000002,-43.314088,-22.9975329993208
RES_5138,3304557,457,True,206,1.0,-43.3109390975858,-22.991406249999997,-43.310822,-22.9912699993209
RES_5139,3304557,1909,True,909,1.0,-43.439410050000006,-23.0098091,-43.439058,-23.0099119993205
RES_5140,3304557,465,True,163,1.0,-43.4381098,-23.012947200000003,-43.437882,-23.0130599993204
RES_5141,3304557,3960,True,1915,2.0,-43.4361917422998,-23.009155450000005,-43.436126,-23.0094329993205
RES_5142,3304557,5770,True,3594,1.0,-43.429099589293216,-23.0072954,-43.428694,-23.0082159993205
RES_5143,3304557,2093,True,941,1.0,-43.4262507624308,-23.002533300000003,-43.426288,-23.0025379993207
RES_5144,3304557,3224,True,1322,1.0,-43.42086996805584,-23.00972939999999,-43.420323,-23.0092169993205
RES_5145,3304557,3950,True,1745,1.0,-43.418178901017136,-22.99900915,-43.418957,-22.9991239993207
RES_5146,3304557,7,True,5,1.0,-43.411022272149125,-23.015557450000003,-43.418158,-23.0162919993203
RES_5147,3304557,428,True,158,1.0,-43.4118513525753,-22.998546599999997,-43.412293,-22.9982629993208
RES_5148,3304557,447,True,153,1.0,-43.412433656163316,-22.996357950000004,-43.412326,-22.9966229993208
RES_5149,3304557,1045,True,526,1.0,-43.40311883353432,-23.002189400000002,-43.403109,-23.0016569993207
RES_5150,3304557,1461,True,635,1.0,-43.40277425315773,-22.993221300000002,-43.403021,-22.9936889993209
RES_5151,3304557,49,True,22,1.0,-43.40242415,-22.975312799999998,-43.40234,-22.9738579993213
RES_5152,3304557,250,True,103,1.0,-43.39780264022888,-23.003750299999997,-43.397799,-23.0041319993206
RES_5153,3304557,4089,True,1607,1.0,-43.394402299999996,-23.00191785,-43.393928,-22.9996769993207
RES_5154,3304557,444,True,154,1.0,-43.3962315,-22.992019,-43.395742,-22.9925429993209
RES_5155,3304557,2192,True,1082,1.0,-43.395039413666666,-22.972426749999993,-43.395307,-22.9720379993214
RES_5156,3304557,613,True,202,1.0,-43.385682700000004,-23.003865349999998,-43.384636,-23.0040269993206
RES_5157,3304557,4981,True,1959,1.0,-43.389036067747526,-23.001269650000005,-43.388309,-22.9997639993207
RES_5158,3304557,725,True,249,1.0,-43.38446705,-22.98387745,-43.383896,-22.9838049993211
RES_5159,3304557,230,False,0,,-43.38647689743327,-22.97544695,-43.38647689743327,-22.97544695
RES_5160,3304557,1802,True,715,1.0,-43.38782843192778,-22.9725804,-43.387864,-22.9730379993213
RES_5161,3304557,2035,True,843,1.0,-43.37965602549694,-23.00356635,-43.379443,-23.0032839993206
RES_5162,3304557,4882,True,2287,1.0,-43.37839985090797,-22.998553099999995,-43.380109,-22.9992339993207
RES_5163,3304557,426,True,155,1.0,-43.381889256164385,-22.9914373,-43.381847,-22.9913919993209
RES_5164,3304557,1710,True,492,1.0,-43.38285762680829,-22.98725965,-43.382747,-22.9851849993211
RES_5165,3304557,5067,True,2109,1.0,-43.38245367504439,-22.971535149999994,-43.382441,-22.9717499993214
RES_5166,3304557,2211,True,1253,1.0,-43.371933549999994,-23.005009549999997,-43.370357,-23.0089379993205
RES_5167,3304557,919,True,401,1.0,-43.37202521897502,-23.002460300000003,-43.371376,-23.0026219993207
RES_5168,3304557,3766,True,2140,1.0,-43.36539829883032,-23.009147150000004,-43.365323,-23.0090999993205
RES_5169,3304557,780,True,299,2.0,-43.362383750307075,-23.001583749999995,-43.361582,-23.0013709993207
RES_5170,3304557,1405,True,1210,1.0,-43.355700218452384,-23.008923000000003,-43.356806,-23.0090729993205
RES_5171,3304557,1004,True,553,2.0,-43.359622351348975,-23.00295515,-43.358929,-23.0013259993207
RES_5172,3304557,1975,True,838,1.0,-43.35514115124593,-22.9893844,-43.355316,-22.989607999321
RES_5173,3304557,2641,True,1185,1.0,-43.35783379940554,-22.987781449999993,-43.357344,-22.986898999321
RES_5174,3304557,6880,True,3631,1.0,-43.34892717520804,-23.005085700000002,-43.349037,-23.0047909993206
RES_5175,3304557,3599,True,1467,1.0,-43.3494867,-22.99830025,-43.349256,-22.9982509993207
RES_5176,3304557,6716,True,2559,1.0,-43.35045729731722,-22.9909957,-43.350453,-22.9901929993209
RES_5177,3304557,357,True,144,1.0,-43.35044130064709,-22.988378550000004,-43.35005,-22.988776999321
RES_5178,3304557,6489,True,3852,1.0,-43.34151444090535,-23.0084401,-43.341723,-23.0058259993206
RES_5179,3304557,1443,True,733,1.0,-43.34116279546015,-23.00196185,-43.340854,-23.0023279993206
RES_5180,3304557,1300,True,649,1.0,-43.33040772616937,-23.010278299999996,-43.330636,-23.0102989993205
RES_5181,3304557,7531,True,3604,1.0,-43.33274412202744,-23.007337399999997,-43.33309,-23.0074239993206
RES_5182,3304557,773,True,287,1.0,-43.335962231390056,-22.998396749999998,-43.337348,-22.9979369993208
RES_5183,3304557,1204,True,547,1.0,-43.32831502330153,-23.010060849999995,-43.328009,-23.0101189993205
RES_5184,3304557,20504,True,10276,1.0,-43.3257135212425,-23.006419099999995,-43.325961,-23.0068589993205
RES_5185,3304557,741,True,534,2.0,-43.327955190192476,-23.002651599999993,-43.327675,-23.0023159993207
RES_5186,3304557,3194,True,1700,1.0,-43.31702211448422,-23.011100499999998,-43.317398,-23.0111849993205
RES_5187,3304557,4293,True,2160,1.0,-43.31766994340357,-23.008198300000004,-43.318219,-23.0084369993205
RES_5188,3304557,5448,True,2779,1.0,-43.30969195,-23.01218875,-43.309688,-23.0127249993204
RES_5189,3304557,4290,True,2246,1.0,-43.3093638022927,-23.008546249999995,-43.310632,-23.0063509993205
RES_5190,3304557,808,True,429,1.0,-43.30950795,-23.00192105,-43.309121,-23.0021839993207
RES_5191,3304557,4219,True,2131,1.0,-43.30111827358919,-23.01293295,-43.302345,-23.0127279993204
RES_5192,3304557,1134,True,529,1.0,-43.304286178978984,-23.009705600000004,-43.303811,-23.0092589993205
RES_5193,3304557,425,True,181,1.0,-43.29792825,-23.009672599999995,-43.296833,-23.0099089993205
RES_5194,3304557,1082,True,515,1.0,-43.2964661,-23.008100600000002,-43.296575,-23.0077079993205
RES_5195,3304557,218,True,87,1.0,-43.419874525400246,-23.000556949999996,-43.419627,-23.0008839993207
RES_5196,3304557,118,True,53,1.0,-43.43248655,-22.985312099999994,-43.433585,-22.9833879993211
RES_5197,3304557,729,True,291,1.0,-43.427709963386754,-22.968972349999994,-43.428664,-22.9693409993214
RES_5198,3304557,277,True,370,1.0,-43.42288966316354,-22.984384199999997,-43.421509,-22.9824419993211
RES_5199,3304557,2213,True,998,1.0,-43.417056193108834,-22.979242099999993,-43.416965,-22.9798769993212
RES_5200,3304557,2368,True,1283,1.0,-43.41458877750597,-22.984291599999995,-43.414599,-22.9843919993211
RES_5201,3304557,1068,True,597,1.0,-43.41531915,-22.97980825,-43.416039,-22.9793929993212
RES_5202,3304557,264,True,129,1.0,-43.42011496501884,-22.978888399999995,-43.420074,-22.9788129993212
RES_5203,3304557,828,True,316,1.0,-43.48650497116776,-22.989023450000005,-43.486206,-22.9892509993209
RES_5204,3304557,985,True,446,1.0,-43.48579044058284,-22.990765849999995,-43.484668,-22.9902289993209
RES_5205,3304557,87,True,52,1.0,-43.48156446592198,-22.987294699999996,-43.481519,-22.987357999321
RES_5206,3304557,1264,True,1214,1.0,-43.47103885,-22.986846149999998,-43.470725,-22.986870999321
RES_5207,3304557,129,True,48,1.0,-43.47286320131811,-22.982249999999993,-43.472865,-22.9817399993211
RES_5208,3304557,3637,True,1688,1.0,-43.46456534969883,-22.98414355,-43.465529,-22.9845129993211
RES_5209,3304557,255,True,110,1.0,-43.46920247288894,-22.980576299999996,-43.470192,-22.9800139993212
RES_5210,3304557,1178,True,588,1.0,-43.45712255,-22.991508849999995,-43.457778,-22.9918759993209
RES_5211,3304557,1374,True,590,1.0,-43.45962661441019,-22.9880781,-43.459377,-22.986855999321
RES_5212,3304557,1027,True,486,1.0,-43.46053675,-22.9815599,-43.460639,-22.9812219993211
RES_5213,3304557,1341,True,555,1.0,-43.45256510012087,-22.993055449999996,-43.451925,-22.9926949993209
RES_5214,3304557,534,False,0,,-43.454560150512265,-22.985012999999995,-43.454560150512265,-22.985012999999995
RES_5215,3304557,534,True,212,1.0,-43.45429027173101,-22.979433599999997,-43.452706,-22.9786849993212
RES_5216,3304557,931,True,390,1.0,-43.44400180359928,-22.9919488,-43.444261,-22.9925899993209
RES_5217,3304557,11119,True,4419,1.0,-43.4346892,-22.99133790000001,-43.434474,-22.9913599993209
RES_5218,3304557,682,True,245,1.0,-43.43047216405464,-22.991168299999995,-43.430557,-22.9911739993209
RES_5219,3304557,70,True,39,1.0,-43.43060266970343,-22.988730249999996,-43.429743,-22.988941999321
RES_5220,3304557,1559,True,676,1.0,-43.46372052498437,-22.979664399999997,-43.46397,-22.9794799993212
RES_5221,3304557,849,True,267,1.0,-43.42856355,-22.991386900000002,-43.428753,-22.9909989993209
RES_5222,3304557,156,True,71,1.0,-43.467924300971006,-22.9810298,-43.467836,-22.9809189993211
RES_5223,3304557,1314,True,655,1.0,-43.460772899999995,-22.989789449999996,-43.460304,-22.9902719993209
RES_5224,3304557,473,True,185,1.0,-43.47730260689837,-22.992213050000004,-43.477285,-22.9920399993209
RES_5225,3304557,879,True,431,1.0,-43.47299337204969,-22.989531999999997,-43.472802,-22.989439999321
RES_5226,3304557,102,True,50,1.0,-43.44144369232322,-22.99417925,-43.441578,-22.9942489993209
RES_5227,3304557,15,True,10,1.0,-43.51406999835926,-23.014741349999998,-43.516633,-23.0114229993205
RES_5228,3304557,180,True,88,1.0,-43.50909207425816,-23.005478949999997,-43.510739,-23.0057729993206
RES_5229,3304557,100,True,49,1.0,-43.51202624567039,-23.001017649999994,-43.512483,-23.0022679993207
RES_5230,3304557,99,True,58,1.0,-43.50192485376135,-23.01681075,-43.501653,-23.0173919993203
RES_5231,3304557,458,True,239,1.0,-43.505111883115674,-22.99853675,-43.504866,-22.9992559993207
RES_5232,3304557,555,True,277,1.0,-43.508854300502875,-22.992273299999994,-43.509216,-22.9925859993209
RES_5233,3304557,785,True,360,1.0,-43.50193884049978,-22.98259,-43.501742,-22.9808889993212
RES_5234,3304557,14,False,0,,-43.5069299,-22.97095035,-43.5069299,-22.97095035
RES_5235,3304557,166,True,120,1.0,-43.49570105,-23.019768999999997,-43.495594,-23.0201119993203
RES_5236,3304557,60,True,30,1.0,-43.5010517857404,-23.017900899999997,-43.498143,-23.0174739993203
RES_5237,3304557,1650,True,807,1.0,-43.49791260000001,-22.992940249999997,-43.498469,-22.9947569993208
RES_5238,3304557,1266,True,541,1.0,-43.50026500508845,-22.988342699999997,-43.498793,-22.987369999321
RES_5239,3304557,429,True,189,1.0,-43.49551104972781,-22.980142249999997,-43.494783,-22.9807099993212
RES_5240,3304557,1708,True,400,1.0,-43.49527244903105,-22.974559300000003,-43.495375,-22.9731139993213
RES_5241,3304557,36,True,23,1.0,-43.50142449109839,-22.962076649999997,-43.50164,-22.9588329993216
RES_5242,3304557,687,True,307,1.0,-43.49335945,-22.99119665,-43.493221,-22.9915489993209
RES_5243,3304557,1541,True,722,2.0,-43.49306733871004,-22.987296699999998,-43.491645,-22.986666999321
RES_5244,3304557,971,True,430,1.0,-43.492376150000005,-22.976271899999997,-43.491007,-22.9777459993212
RES_5245,3304557,1142,True,475,1.0,-43.48778672305588,-22.973653800000005,-43.489811,-22.9735429993213
RES_5246,3304557,484,True,229,1.0,-43.49260945,-22.965288299999997,-43.489958,-22.9647259993215
RES_5247,3304557,316,False,0,,-43.487643208789066,-22.958981650000005,-43.487643208789066,-22.958981650000005
RES_5248,3304557,588,True,248,1.0,-43.48365982215808,-22.977128599999993,-43.484008,-22.9768409993212
RES_5249,3304557,396,True,202,1.0,-43.482001384066436,-22.970223350000005,-43.481059,-22.9706899993214
RES_5250,3304557,580,True,262,1.0,-43.5109366272779,-23.01300715,-43.511277,-23.0126289993204
RES_5251,3304557,1417,True,546,1.0,-43.496773450000006,-22.993016150000003,-43.496086,-22.9945869993209
RES_5252,3304557,1237,True,491,1.0,-43.48217175,-22.979296050000002,-43.481811,-22.9791819993212
RES_5253,3304557,468,True,207,1.0,-43.504242166271446,-22.987647949999996,-43.504289,-22.987578999321
RES_5254,3304557,627,True,277,1.0,-43.4990798770972,-23.018970699999997,-43.49897,-23.0190289993203
RES_5255,3304557,219,True,101,1.0,-43.5115462822735,-23.0099424,-43.511906,-23.0096829993205
RES_5256,3304557,176,True,99,1.0,-43.518359998891526,-23.01017125,-43.518713,-23.0102119993205
RES_5257,3304557,1087,True,454,1.0,-43.49734319946721,-22.985331700000003,-43.497274,-22.986281999321
RES_5258,3304557,1269,True,589,1.0,-43.5121663934042,-23.013693899999996,-43.512078,-23.0137549993204
RES_5259,3304557,624,True,295,1.0,-43.50632289561629,-23.001056350000006,-43.506724,-23.0009559993207
RES_5260,3304557,200,True,83,1.0,-43.52404125711429,-23.02705675,-43.523492,-23.0264019993201
RES_5261,3304557,855,True,387,1.0,-43.52195634430953,-23.0215655,-43.52079,-23.0234729993202
RES_5262,3304557,117,True,75,1.0,-43.5159825718563,-23.02776194999999,-43.518562,-23.0281049993201
RES_5263,3304557,6667,True,2793,1.0,-43.511578216589,-23.022458099999994,-43.511488,-23.0223839993202
RES_5264,3304557,202,True,82,1.0,-43.50485985,-23.026554199999996,-43.504737,-23.0264059993201
RES_5265,3304557,45,True,16,1.0,-43.50190697442029,-23.024293249999992,-43.502067,-23.0243139993202
RES_5266,3304557,1640,True,693,1.0,-43.4994968,-23.027642999999998,-43.498174,-23.0283109993201
RES_5267,3304557,1152,True,299,1.0,-43.497168920498396,-23.024307299999997,-43.496673,-23.0245689993201
RES_5268,3304557,137,True,57,1.0,-43.49177342986286,-23.0340679,-43.489398,-23.0341069993199
RES_5269,3304557,375,True,122,1.0,-43.4898782,-23.027490299999997,-43.489545,-23.0274249993201
RES_5270,3304557,9301,True,4118,1.0,-43.48847796578386,-23.022593449999995,-43.488509,-23.0226969993202
RES_5271,3304557,1866,True,821,1.0,-43.489711549999996,-23.017102149999992,-43.489521,-23.0163199993203
RES_5272,3304557,283,True,156,1.0,-43.49072239476618,-23.005375199999996,-43.490182,-23.0056679993206
RES_5273,3304557,325,True,144,1.0,-43.486307810106155,-23.004197150000003,-43.48607,-23.0041649993206
RES_5274,3304557,3198,True,2029,1.0,-43.47933506705188,-23.02730185,-43.47984,-23.0279889993201
RES_5275,3304557,6704,True,3357,1.0,-43.48085097207765,-23.023895449999998,-43.480943,-23.0231389993202
RES_5276,3304557,2348,True,968,1.0,-43.48242809305761,-23.016936700000002,-43.481393,-23.0156449993204
RES_5277,3304557,5573,True,2258,1.0,-43.48339129034603,-23.0054458,-43.483907,-23.0058429993206
RES_5278,3304557,2444,True,1009,1.0,-43.48255394621772,-23.0035701,-43.482974,-23.0033879993206
RES_5279,3304557,5345,True,2931,3.0,-43.47343670725974,-23.02971805,-43.47351,-23.02919999932
RES_5280,3304557,6488,True,3047,1.0,-43.4746646,-23.0210351,-43.473841,-23.0206219993202
RES_5281,3304557,4352,True,1850,1.0,-43.47251747749459,-23.015123149999994,-43.471942,-23.0152199993204
RES_5282,3304557,2430,True,929,1.0,-43.475079949999994,-23.0108191,-43.473946,-23.0106849993205
RES_5283,3304557,1345,True,684,1.0,-43.467109444844056,-23.026913299999997,-43.466215,-23.0272559993201
RES_5284,3304557,6505,True,3046,1.0,-43.465785705057314,-23.0213112,-43.464758,-23.0212299993202
RES_5285,3304557,3865,True,1581,1.0,-43.46579645,-23.015618649999997,-43.466227,-23.0168369993203
RES_5286,3304557,1687,True,764,2.0,-43.4668303,-23.00935895,-43.466943,-23.0092429993205
RES_5287,3304557,255,True,143,2.0,-43.46138605,-23.025902699999996,-43.461871,-23.0262389993201
RES_5288,3304557,8189,True,4136,1.0,-43.459294342717904,-23.021238000000004,-43.458319,-23.0218469993202
RES_5289,3304557,6252,True,3106,1.0,-43.45891372810881,-23.01625995,-43.457734,-23.0157999993204
RES_5290,3304557,3779,True,1608,1.0,-43.458256899999995,-23.00773935,-43.458006,-23.0082409993205
RES_5291,3304557,2039,True,1127,1.0,-43.4518629,-23.021377899999997,-43.451964,-23.0214379993202
RES_5292,3304557,8333,True,3839,1.0,-43.45019991452702,-23.014834949999994,-43.450906,-23.0145069993204
RES_5293,3304557,2373,True,871,1.0,-43.45179748457848,-23.008001299999997,-43.451488,-23.0085949993205
RES_5294,3304557,624,True,381,1.0,-43.44797741354634,-23.002924999999998,-43.447491,-23.0036629993206
RES_5295,3304557,3965,True,1874,1.0,-43.44251367832311,-23.007379299999997,-43.4426,-23.0078019993205
RES_5296,3304557,1784,True,831,1.0,-43.44640752114505,-23.002763699999996,-43.444313,-23.0026549993206
RES_5297,3304557,3119,True,1382,1.0,-43.43473315482276,-23.000895149999998,-43.434299,-23.0012829993207
RES_5298,3304557,498,True,261,1.0,-43.43013445320952,-22.9998455,-43.429537,-22.9993139993207
RES_5299,3304557,755,True,285,1.0,-43.44788971476917,-22.999195649999997,-43.448572,-22.9992399993207
RES_5300,3304557,217,True,90,1.0,-43.447981150000004,-22.99518395,-43.448274,-22.9954559993208
RES_5301,3304557,661,True,239,1.0,-43.44595162037743,-22.996752100000002,-43.446421,-22.9969699993208
RES_5302,3304557,333,True,138,1.0,-43.444991099999996,-22.9946934,-43.445237,-22.9949369993208
RES_5303,3304557,158,True,58,1.0,-43.48066868188719,-23.0290805,-43.480467,-23.02896099932
RES_5304,3304557,341,True,159,1.0,-43.51653929789032,-23.020513049999998,-43.516661,-23.0196589993203
RES_5305,3304557,111,True,53,1.0,-43.508675276063826,-23.024455249999995,-43.508396,-23.0244249993202
RES_5306,3304557,1894,True,711,1.0,-43.48507830551183,-23.026060750000003,-43.484831,-23.0261519993201
RES_5307,3304557,3789,True,1928,1.0,-43.4808821708413,-23.025239199999994,-43.480865,-23.0251369993201
RES_5308,3304557,288,True,163,1.0,-43.47632150532675,-23.024624699999997,-43.476244,-23.0245239993202
RES_5309,3304557,3535,True,1607,1.0,-43.4493432,-23.003561200000004,-43.449957,-23.0033619993207
RES_5310,3304557,2765,True,1235,1.0,-43.44413469210714,-23.001343050000003,-43.442707,-23.0013149993207
RES_5311,3304557,328,True,172,1.0,-43.435766202812445,-22.9995268,-43.434795,-22.9994379993207
RES_5312,3304557,4962,True,3278,1.0,-43.47292935,-23.027608099999995,-43.472945,-23.0280599993201
RES_5313,3304557,187,True,111,1.0,-43.48402960325319,-23.018018299999998,-43.484145,-23.0178419993203
RES_5314,3304557,1319,True,511,1.0,-43.484634549999996,-23.029404899999996,-43.484947,-23.02947599932
RES_5315,3304557,1200,True,603,1.0,-43.476900414171816,-23.0252397,-43.476991,-23.0252919993201
RES_5316,3304557,216,True,90,1.0,-43.482564254482355,-23.014476799999997,-43.482285,-23.0145269993204
RES_5317,3304557,719,True,324,1.0,-43.448258147441344,-23.008295599999997,-43.448274,-23.0084429993205
RES_5318,3304557,20,True,11,1.0,-43.53681686304101,-23.04992225,-43.539988,-23.0506939993196
RES_5319,3304557,164,True,70,1.0,-43.535031450000005,-23.043206050000002,-43.536222,-23.0435969993197
RES_5320,3304557,594,True,273,1.0,-43.35654602588653,-22.8374748,-43.356394,-22.8375619993244
RES_5321,3304557,1104,True,504,1.0,-43.356047071281,-22.835962000000002,-43.357188,-22.8370709993245
RES_5322,3304557,781,True,416,1.0,-43.35619395,-22.829092350000003,-43.355562,-22.8268649993247
RES_5323,3304557,2698,True,991,1.0,-43.3516174,-22.83764229999999,-43.350407,-22.8379329993244
RES_5324,3304557,6565,True,2819,1.0,-43.35199930529794,-22.83300845,-43.350078,-22.8321919993246
RES_5325,3304557,7041,True,3493,1.0,-43.35078569106699,-22.82769755,-43.352057,-22.8271449993247
RES_5326,3304557,631,True,278,1.0,-43.34367260911527,-22.837235649999997,-43.344024,-22.8373459993244
RES_5327,3304557,4046,True,1906,1.0,-43.34506775,-22.8346893,-43.344453,-22.8341129993245
RES_5328,3304557,214,True,103,1.0,-43.34486089234566,-22.830194399999996,-43.345086,-22.8304269993246
RES_5329,3304557,558,True,222,1.0,-43.347513388692434,-22.837348050000006,-43.34754,-22.8376099993244
RES_5330,3304557,1828,True,684,1.0,-43.3464348062143,-22.83814405,-43.346376,-22.8381859993244
RES_5331,3304557,372,True,168,1.0,-43.34691404476347,-22.836743350000006,-43.34695,-22.8367819993245
RES_5332,3304557,39,False,0,,-43.35238014328763,-22.837009100000003,-43.35238014328763,-22.837009100000003
RES_5333,3304557,309,True,125,1.0,-43.35261474968754,-22.835916150000003,-43.352387,-22.8363929993245
RES_5334,3304557,38,True,21,1.0,-43.3490467,-22.82271945,-43.34925,-22.8228869993248
RES_5335,3304557,2302,True,992,1.0,-43.346269643846256,-22.823258349999996,-43.346458,-22.8238519993248
RES_5336,3304557,2101,True,639,2.0,-43.338951888054254,-22.825394499999994,-43.338429,-22.8245639993247
RES_5337,3304557,5122,True,2120,1.0,-43.34395514288693,-22.82471605,-43.344313,-22.8246299993247
RES_5338,3304557,1288,True,510,1.0,-43.34574534750635,-22.8212,-43.345639,-22.8212109993248
RES_5339,3304557,1518,True,384,1.0,-43.3400387447918,-22.824551900000003,-43.340176,-22.8240449993248
