id,municipality_code,population,census_worker_estimate,employed_pnad_calibrated,non_employed_estimated
RES_5611,3304557,2044,890,1001,1043
RES_5612,3304557,1920,803,904,1016
RES_5613,3304557,5711,2496,2809,2902
RES_5614,3304557,4547,1922,2163,2384
RES_5615,3304557,3694,1668,1877,1817
RES_5616,3304557,875,419,471,404
RES_5617,3304557,547,240,270,277
RES_5618,3304557,133,55,62,71
RES_5619,3304557,2037,913,1027,1010
RES_5620,3304557,470,231,260,210
RES_5621,3304557,333,147,165,168
RES_5622,3304557,784,371,417,367
RES_5623,3304557,629,278,313,316
RES_5624,3304557,2856,1189,1338,1518
RES_5625,3304557,518,216,243,275
RES_5626,3304557,9337,3996,4496,4841
RES_5627,3304557,4757,2236,2516,2241
RES_5628,3304557,1343,616,693,650
RES_5629,3304557,2123,871,980,1143
RES_5630,3304557,458,223,251,207
RES_5631,3304557,1339,625,703,636
RES_5632,3304557,231,107,120,111
RES_5633,3304557,597,274,308,289
RES_5634,3304557,306,130,146,160
RES_5635,3304557,1513,616,693,820
RES_5636,3304557,614,281,316,298
RES_5637,3304557,1030,458,515,515
RES_5638,3304557,7647,3433,3863,3784
RES_5639,3304557,2877,1283,1444,1433
RES_5640,3304557,781,338,380,401
RES_5641,3304557,313,140,158,155
RES_5642,3304557,581,245,276,305
RES_5643,3304557,228,109,123,105
RES_5644,3304557,236,106,119,117
RES_5645,3304557,1512,710,799,713
RES_5646,3304557,1905,901,1014,891
RES_5647,3304557,145,72,81,64
RES_5648,3304557,655,285,321,334
RES_5649,3304557,1471,673,757,714
RES_5650,3304557,405,182,205,200
RES_5651,3304557,983,348,392,591
RES_5652,3304557,684,243,273,411
RES_5653,3304557,482,170,191,291
RES_5654,3304557,243,83,93,150
RES_5655,3304557,366,127,143,223
RES_5656,3304557,227,102,115,112
RES_5657,3304557,216,102,115,101
RES_5658,3304557,285,121,136,149
RES_5659,3304557,613,271,305,308
RES_5660,3304557,1696,742,835,861
RES_5661,3304557,1046,454,511,535
RES_5662,3304557,509,224,252,257
RES_5663,3304557,893,376,423,470
RES_5664,3304557,508,228,257,251
RES_5665,3304557,215,102,115,100
RES_5666,3304557,1151,505,568,583
RES_5667,3304557,1035,466,524,511
RES_5668,3304557,98,43,48,50
RES_5669,3304557,193,83,93,100
RES_5670,3304557,179,77,87,92
RES_5671,3304557,86,33,37,49
RES_5672,3304557,956,422,475,481
RES_5673,3304557,355,157,177,178
RES_5674,3304557,1454,639,719,735
RES_5675,3304557,1060,473,532,528
RES_5676,3304557,7132,3202,3603,3529
RES_5677,3304557,17329,8198,9224,8105
RES_5678,3304557,5305,2344,2637,2668
RES_5679,3304557,484,233,262,222
RES_5680,3304557,549,241,271,278
RES_5681,3304557,342,162,182,160
RES_5682,3304557,492,214,241,251
RES_5683,3304557,133,70,79,54
RES_5684,3304557,11161,5711,6426,4735
RES_5685,3304557,3441,1758,1978,1463
RES_5686,3304557,39762,19567,22017,17745
RES_5687,3304557,10442,5204,5856,4586
RES_5688,3304557,3459,1696,1908,1551
RES_5689,3304557,3756,1857,2090,1666
RES_5690,3304557,569,242,272,297
RES_5691,3304557,1505,646,727,778
RES_5692,3304557,1056,487,548,508
RES_5693,3304557,3656,1671,1880,1776
RES_5694,3304557,4222,1927,2168,2054
RES_5695,3304557,134,62,70,64
RES_5696,3304557,375,174,196,179
RES_5697,3304557,1536,686,772,764
RES_5698,3304557,1234,572,644,590
RES_5699,3304557,4616,2051,2308,2308
RES_5700,3304557,1472,667,751,721
RES_5701,3304557,1381,618,695,686
RES_5702,3304557,595,279,314,281
RES_5703,3304557,1176,554,623,553
RES_5704,3304557,880,386,434,446
RES_5705,3304557,4734,2161,2432,2302
RES_5706,3304557,2325,1056,1188,1137
RES_5707,3304557,1340,622,700,640
RES_5708,3304557,85,43,48,37
RES_5709,3304557,482,214,241,241
RES_5710,3304557,783,358,403,380
RES_5711,3304557,691,319,359,332
RES_5712,3304557,1591,744,837,754
RES_5713,3304557,1143,496,558,585
RES_5714,3304557,7723,3577,4025,3698
RES_5715,3304557,2554,1131,1273,1281
RES_5716,3304557,4739,2144,2412,2327
RES_5717,3304557,576,249,280,296
RES_5718,3304557,236,117,132,104
RES_5719,3304557,793,343,386,407
RES_5720,3304557,1034,484,545,489
RES_5721,3304557,264,126,142,122
RES_5722,3304557,894,458,515,379
RES_5723,3304557,71,35,39,32
RES_5724,3304557,10188,4884,5496,4692
RES_5725,3304557,16531,7908,8898,7633
RES_5726,3304557,4599,2037,2292,2307
RES_5727,3304557,612,272,306,306
RES_5728,3304557,4097,1915,2155,1942
RES_5729,3304557,16203,7655,8613,7590
RES_5730,3304557,2018,938,1055,963
RES_5731,3304557,667,313,352,315
RES_5732,3304557,212,101,114,98
RES_5733,3304557,6850,3129,3521,3329
RES_5734,3304557,921,436,491,430
RES_5735,3304557,12224,5589,6289,5935
RES_5736,3304557,201,90,101,100
RES_5737,3304557,3200,1446,1627,1573
RES_5738,3304557,6299,2829,3183,3116
RES_5739,3304557,2217,1047,1178,1039
RES_5740,3304557,5369,2491,2803,2566
RES_5741,3304557,259,125,141,118
RES_5742,3304557,4314,2014,2266,2048
RES_5743,3304557,2182,1057,1189,993
RES_5744,3304557,349,168,189,160
RES_5745,3304557,7129,3511,3951,3178
RES_5746,3304557,6776,3454,3886,2890
RES_5747,3304557,637,320,360,277
RES_5748,3304557,1086,544,612,474
RES_5749,3304557,3004,1406,1582,1422
RES_5750,3304557,802,353,397,405
RES_5751,3304557,3623,1607,1808,1815
RES_5752,3304557,1278,604,680,598
RES_5753,3304557,2208,938,1055,1153
RES_5754,3304557,3081,1454,1636,1445
RES_5755,3304557,3263,1544,1737,1526
RES_5756,3304557,4641,2173,2445,2196
RES_5757,3304557,2625,1162,1307,1318
RES_5758,3304557,10777,4767,5364,5413
RES_5759,3304557,1691,748,842,849
RES_5760,3304557,2122,992,1116,1006
RES_5761,3304557,2691,1191,1340,1351
RES_5762,3304557,3024,1338,1506,1518
RES_5763,3304557,200,91,102,98
RES_5764,3304557,726,336,378,348
RES_5765,3304557,5502,2561,2882,2620
RES_5766,3304557,1862,877,987,875
RES_5767,3304557,894,419,471,423
RES_5768,3304557,2685,1199,1349,1336
RES_5769,3304557,10524,4731,5323,5201
RES_5770,3304557,1816,817,919,897
RES_5771,3304557,2749,1210,1361,1388
RES_5772,3304557,3975,1814,2041,1934
RES_5773,3304904,58,25,29,29
RES_5774,3304904,347,137,159,188
RES_5775,3304904,8403,3427,3985,4418
RES_5776,3304904,919,346,402,517
RES_5777,3304904,1555,577,671,884
RES_5778,3304904,1830,717,834,996
RES_5779,3304904,266,104,121,145
RES_5780,3304904,3283,1279,1487,1796
RES_5781,3304904,357,148,172,185
RES_5782,3304904,1989,764,888,1101
RES_5783,3304904,553,215,250,303
RES_5784,3304904,182,71,83,99
RES_5785,3304904,3523,1417,1648,1875
RES_5786,3304904,4514,1830,2128,2386
RES_5787,3304904,2853,1158,1347,1506
RES_5788,3304904,122,47,55,67
RES_5789,3304904,6280,2463,2864,3416
RES_5790,3304904,2267,910,1058,1209
RES_5791,3304904,1803,744,865,938
RES_5792,3304904,334,140,163,171
RES_5793,3304904,612,247,287,325
RES_5794,3304904,130,49,57,73
RES_5795,3304904,1385,529,615,770
RES_5796,3304904,384,150,174,210
RES_5797,3304904,304,128,149,155
RES_5798,3304904,1758,658,765,993
RES_5799,3304904,2259,950,1105,1154
RES_5800,3304904,411,156,181,230
RES_5801,3304904,786,324,377,409
RES_5802,3304904,1585,655,762,823
RES_5803,3304904,3385,1366,1588,1797
RES_5804,3304904,3132,1334,1551,1581
RES_5805,3304904,2187,885,1029,1158
RES_5806,3304904,4028,1648,1916,2112
RES_5807,3304904,4607,1839,2139,2468
RES_5808,3304904,614,254,295,319
RES_5809,3304904,2177,909,1057,1120
RES_5810,3304904,2555,1028,1195,1360
RES_5811,3304904,2016,777,904,1112
RES_5812,3304904,514,214,249,265
RES_5813,3304904,2574,1037,1206,1368
RES_5814,3304904,1359,556,647,712
RES_5815,3304904,693,259,301,392
RES_5816,3304904,1213,513,597,616
RES_5817,3304904,2590,1000,1163,1427
RES_5818,3304904,640,245,285,355
RES_5819,3304904,1021,409,476,545
RES_5820,3304904,181,93,108,73
RES_5821,3304904,69,28,33,36
RES_5822,3304904,1066,454,528,538
RES_5823,3304904,2420,994,1156,1264
RES_5824,3304904,1394,554,644,750
RES_5825,3304904,404,176,205,199
RES_5826,3304904,528,210,244,284
RES_5827,3304904,1857,749,871,986
RES_5828,3304904,1086,441,513,573
RES_5829,3304904,4329,1708,1986,2343
RES_5830,3304904,2855,1143,1329,1526
RES_5831,3304904,712,344,400,312
RES_5832,3304904,1845,841,978,867
RES_5833,3304904,86,40,47,39
RES_5834,3304904,433,153,178,255
RES_5835,3304904,246,98,114,132
RES_5836,3304904,391,156,181,210
RES_5837,3304904,478,219,255,223
RES_5838,3304904,768,317,369,399
RES_5839,3304904,1215,515,599,616
RES_5840,3304904,716,306,356,360
RES_5841,3304904,1570,640,744,826
RES_5842,3304904,1146,469,545,601
RES_5843,3304904,3426,1384,1609,1817
RES_5844,3304904,3646,1542,1793,1853
RES_5845,3304904,1060,436,507,553
RES_5846,3304904,2242,896,1042,1200
RES_5847,3304904,1931,823,957,974
RES_5848,3304904,982,410,477,505
RES_5849,3304904,532,208,242,290
RES_5850,3304904,2033,835,971,1062
RES_5851,3304904,356,151,176,180
RES_5852,3304904,2148,856,995,1153
RES_5853,3304904,1301,545,634,667
RES_5854,3304904,4953,1994,2319,2634
RES_5855,3304904,1204,483,562,642
RES_5856,3304904,1286,517,601,685
RES_5857,3304904,7074,2744,3191,3883
RES_5858,3304904,2439,955,1111,1328
RES_5859,3304904,592,268,312,280
RES_5860,3304904,1228,526,612,616
RES_5861,3304904,897,331,385,512
RES_5862,3304904,835,314,365,470
RES_5863,3304904,936,395,459,477
RES_5864,3304904,427,156,181,246
RES_5865,3304904,3235,1242,1444,1791
RES_5866,3304904,1582,609,708,874
RES_5867,3304904,968,390,454,514
RES_5868,3304904,740,275,320,420
RES_5869,3304904,4616,1831,2129,2487
RES_5870,3304904,1021,425,494,527
RES_5871,3304904,2530,1024,1191,1339
RES_5872,3304904,4015,1620,1884,2131
RES_5873,3304904,177,67,78,99
RES_5874,3304904,309,136,158,151
RES_5875,3304904,331,139,162,169
RES_5876,3304904,315,137,159,156
RES_5877,3304904,2964,1155,1343,1621
RES_5878,3304904,4156,1689,1964,2192
RES_5879,3304904,3536,1469,1708,1828
RES_5880,3304904,106,42,49,57
RES_5881,3304904,605,248,288,317
RES_5882,3304904,99,39,45,54
RES_5883,3304904,752,297,345,407
RES_5884,3304904,379,162,188,191
RES_5885,3304904,1480,581,676,804
RES_5886,3304904,447,189,220,227
RES_5887,3304904,1128,447,520,608
RES_5888,3304904,208,77,90,118
RES_5889,3304904,1438,597,694,744
RES_5890,3304904,3959,1593,1852,2107
RES_5891,3304904,4587,1908,2219,2368
RES_5892,3304904,1366,551,641,725
RES_5893,3304904,22,9,10,12
RES_5894,3304904,3854,1528,1777,2077
RES_5895,3304904,2425,985,1145,1280
RES_5896,3304904,2739,1119,1301,1438
RES_5897,3304904,206,90,105,101
RES_5898,3304904,160,72,84,76
RES_5899,3304904,90,40,47,43
RES_5900,3304904,701,303,352,349
RES_5901,3304904,697,287,334,363
RES_5902,3304904,901,384,447,454
RES_5903,3304904,254,97,113,141
RES_5904,3304904,96,41,48,48
RES_5905,3304904,1724,671,780,944
RES_5906,3304904,4017,1568,1823,2194
RES_5907,3304904,4661,1823,2120,2541
RES_5908,3304904,4769,1804,2098,2671
RES_5909,3304904,2091,842,979,1112
RES_5910,3304904,528,201,234,294
RES_5911,3304904,1339,554,644,695
RES_5912,3304904,304,125,145,159
RES_5913,3304904,68,28,33,35
RES_5914,3304904,3943,1655,1925,2018
RES_5915,3304904,3435,1408,1637,1798
RES_5916,3304904,1172,483,562,610
RES_5917,3304904,363,144,167,196
RES_5918,3304904,154,68,79,75
RES_5919,3304904,1520,629,731,789
RES_5920,3304904,2038,814,947,1091
RES_5921,3304904,1328,547,636,692
RES_5922,3304904,202,80,93,109
RES_5923,3304904,333,125,145,188
RES_5924,3304904,350,127,148,202
RES_5925,3304904,1708,676,786,922
RES_5926,3304904,1948,804,935,1013
RES_5927,3304904,4022,1557,1811,2211
RES_5928,3304904,5553,2221,2583,2970
RES_5929,3304904,6396,2680,3116,3280
RES_5930,3304904,2895,1129,1313,1582
RES_5931,3304904,4162,1703,1980,2182
RES_5932,3304904,1994,809,941,1053
RES_5933,3304904,392,154,179,213
RES_5934,3304904,1074,430,500,574
RES_5935,3304904,2663,1125,1308,1355
RES_5936,3304904,684,274,319,365
RES_5937,3304904,1640,669,778,862
RES_5938,3304904,2207,913,1062,1145
RES_5939,3304904,3159,1309,1522,1637
RES_5940,3304904,3449,1426,1658,1791
RES_5941,3304904,171,74,86,85
RES_5942,3304904,610,255,297,313
RES_5943,3304904,1041,416,484,557
RES_5944,3304904,3252,1378,1602,1650
RES_5945,3304904,5099,2077,2415,2684
RES_5946,3304904,1483,610,709,774
RES_5947,3304904,793,303,352,441
RES_5948,3304904,535,222,258,277
RES_5949,3304904,1089,466,542,547
RES_5950,3304904,1142,470,547,595
RES_5951,3304904,373,156,181,192
RES_5952,3304904,1083,446,519,564
RES_5953,3304904,587,239,278,309
RES_5954,3304904,594,261,304,290
RES_5955,3304904,486,202,235,251
RES_5956,3304904,419,176,205,214
RES_5957,3304904,204,81,94,110
RES_5958,3304904,82,34,40,42
RES_5959,3304904,845,422,491,354
RES_5960,3304904,491,220,256,235
RES_5961,3304904,470,195,227,243
RES_5962,3304904,57,22,26,31
RES_5963,3304904,693,293,341,352
RES_5964,3304904,421,170,198,223
RES_5965,3304904,565,214,249,316
RES_5966,3304904,413,174,202,211
RES_5967,3304904,398,177,206,192
RES_5968,3304904,479,189,220,259
RES_5969,3304904,1632,710,826,806
RES_5970,3304904,856,354,412,444
RES_5971,3304904,3523,1522,1770,1753
RES_5972,3304904,3590,1482,1723,1867
RES_5973,3304904,264,111,129,135
RES_5974,3304904,180,68,79,101
RES_5975,3304904,2111,894,1040,1071
RES_5976,3304904,743,304,354,389
RES_5977,3304904,2584,1033,1201,1383
RES_5978,3304904,173,73,85,88
RES_5979,3304904,4042,1650,1919,2123
RES_5980,3304904,3894,1581,1838,2056
RES_5981,3304904,1856,761,885,971
RES_5982,3304904,1731,748,870,861
RES_5983,3304904,428,185,215,213
RES_5984,3304904,1362,549,638,724
RES_5985,3304904,675,273,317,358
RES_5986,3304904,1764,726,844,920
RES_5987,3304904,99,42,49,50
RES_5988,3304904,40,16,19,21
RES_5989,3304904,190,87,101,89
RES_5990,3304904,1567,642,747,820
RES_5991,3304904,1643,720,837,806
RES_5992,3304904,1338,541,629,709
RES_5993,3304904,2146,924,1074,1072
RES_5994,3304904,474,204,237,237
RES_5995,3304904,1187,494,574,613
RES_5996,3304904,904,371,431,473
RES_5997,3304904,1174,519,604,570
RES_5998,3304904,109,41,48,61
RES_5999,3304904,165,69,80,85
RES_6000,3304904,287,119,138,149
RES_6001,3304904,703,306,356,347
RES_6002,3304904,653,275,320,333
RES_6003,3304904,325,130,151,174
RES_6004,3304904,142,57,66,76
RES_6005,3304904,1109,440,512,597
RES_6006,3304904,926,395,459,467
RES_6007,3304904,3419,1397,1625,1794
RES_6008,3304904,481,206,240,241
RES_6009,3304904,910,365,424,486
RES_6010,3304904,827,355,413,414
RES_6011,3304904,1632,685,797,835
RES_6012,3304904,4279,1768,2056,2223
RES_6013,3304904,1127,470,547,580
RES_6014,3304904,4055,1697,1973,2082
RES_6015,3304904,3089,1272,1479,1610
RES_6016,3304904,340,138,160,180
RES_6017,3304904,261,111,129,132
RES_6018,3304904,147,64,74,73
RES_6019,3304904,2132,844,981,1151
RES_6020,3304904,1291,570,663,628
RES_6021,3304904,739,279,324,415
RES_6022,3304904,638,269,313,325
RES_6023,3304904,411,165,192,219
RES_6024,3304904,1293,542,630,663
RES_6025,3304904,3752,1551,1804,1948
RES_6026,3304904,394,183,213,181
RES_6027,3304904,1117,510,593,524
RES_6028,3304904,3137,1354,1575,1562
RES_6029,3304904,550,230,267,283
RES_6030,3304904,509,224,260,249
RES_6031,3304904,1115,466,542,573
RES_6032,3304904,632,261,304,328
RES_6033,3304904,836,338,393,443
RES_6034,3304904,2665,1083,1259,1406
RES_6035,3304904,2817,1136,1321,1496
RES_6036,3304904,387,158,184,203
RES_6037,3304904,412,169,197,215
RES_6038,3304904,1245,508,591,654
RES_6039,3304904,1258,474,551,707
RES_6040,3304904,2887,1152,1340,1547
RES_6041,3304904,249,103,120,129
RES_6042,3304904,1083,440,512,571
RES_6043,3304904,2913,1144,1330,1583
RES_6044,3304904,918,398,463,455
RES_6045,3304904,428,181,210,218
RES_6046,3304904,339,150,174,165
RES_6047,3304904,1601,662,770,831
RES_6048,3304904,1646,669,778,868
RES_6049,3304904,394,158,184,210
RES_6050,3304904,550,229,266,284
RES_6051,3304904,2460,1020,1186,1274
RES_6052,3304904,3259,1379,1604,1655
RES_6053,3304904,1600,635,738,862
RES_6054,3304904,867,362,421,446
RES_6055,3304904,1923,822,956,967
RES_6056,3304904,532,244,284,248
RES_6057,3304904,575,247,287,288
RES_6058,3304904,309,127,148,161
RES_6059,3304904,625,273,317,308
RES_6060,3304904,1095,457,531,564
RES_6061,3304904,2598,1125,1308,1290
RES_6062,3304904,1484,619,720,764
RES_6063,3304904,752,309,359,393
RES_6064,3304904,117,51,59,58
RES_6065,3304904,2357,995,1157,1200
RES_6066,3304904,1511,662,770,741
RES_6067,3304904,821,353,410,411
RES_6068,3304904,2492,1041,1211,1281
RES_6069,3304904,422,179,208,214
RES_6070,3304904,467,210,244,223
RES_6071,3304904,106,50,58,48
RES_6072,3304904,1650,667,776,874
RES_6073,3304904,331,132,154,177
RES_6074,3304904,538,215,250,288
RES_6075,3304904,121,48,56,65
RES_6076,3304904,2619,1061,1234,1385
RES_6077,3304904,212,85,99,113
RES_6078,3304904,255,112,130,125
RES_6079,3304904,858,354,412,446
RES_6080,3304904,529,212,247,282
RES_6081,3304904,242,97,113,129
RES_6082,3304904,514,221,257,257
RES_6083,3304904,634,285,331,303
RES_6084,3304904,140,59,69,71
RES_6085,3304904,514,215,250,264
RES_6086,3304904,354,165,192,162
RES_6087,3304904,456,178,207,249
RES_6088,3304904,304,123,143,161
RES_6089,3304904,2075,885,1029,1046
RES_6090,3304904,1892,779,906,986
RES_6091,3304904,216,89,103,113
RES_6092,3304904,871,360,419,452
RES_6093,3304904,2626,1086,1263,1363
RES_6094,3304904,2835,1146,1333,1502
RES_6095,3304904,1869,824,958,911
RES_6096,3304904,2452,1033,1201,1251
RES_6097,3304904,1863,766,891,972
RES_6098,3304904,2067,848,986,1081
RES_6099,3304904,471,208,242,229
RES_6100,3304904,3614,1480,1721,1893
RES_6101,3304904,2354,985,1145,1209
RES_6102,3304904,364,169,197,167
RES_6103,3304904,450,179,208,242
RES_6104,3304904,748,303,352,396
RES_6105,3304904,257,113,131,126
RES_6106,3304904,378,193,224,154
RES_6107,3304904,146,61,71,75
RES_6108,3304904,51,25,29,22
RES_6109,3304904,438,190,221,217
RES_6110,3304904,376,159,185,191
RES_6111,3304904,330,133,155,175
RES_6112,3304904,334,139,162,172
RES_6113,3304904,2122,907,1055,1067
RES_6114,3304904,165,71,83,82
RES_6115,3304904,2395,1074,1249,1146
RES_6116,3304904,1240,525,611,629
RES_6117,3304904,769,324,377,392
RES_6118,3304904,13,5,6,7
RES_6119,3304904,331,132,154,177
RES_6120,3304904,1105,480,558,547
RES_6121,3304904,630,265,308,322
RES_6122,3304904,1156,519,604,552
RES_6123,3304904,3871,1624,1888,1983
RES_6124,3304904,3565,1544,1795,1770
RES_6125,3304904,1880,833,969,911
RES_6126,3304904,3208,1356,1577,1631
RES_6127,3304904,7226,3086,3589,3637
RES_6128,3304904,6447,2724,3168,3279
RES_6129,3304904,6937,3000,3489,3448
RES_6130,3304904,2469,1076,1251,1218
RES_6131,3304904,4254,1756,2042,2212
RES_6132,3304904,6889,2897,3369,3520
RES_6133,3304904,5411,2346,2728,2683
RES_6134,3304904,2746,1186,1379,1367
RES_6135,3304904,1586,669,778,808
RES_6136,3304904,3821,1579,1836,1985
RES_6137,3304904,1144,477,555,589
RES_6138,3304904,223,95,110,113
RES_6139,3304904,181,70,81,100
RES_6140,3304904,178,82,95,83
RES_6141,3304904,462,202,235,227
RES_6142,3304904,558,230,267,291
RES_6143,3304904,182,79,92,90
RES_6144,3304904,1823,764,888,935
RES_6145,3304904,2250,990,1151,1099
RES_6146,3304904,107,45,52,55
RES_6147,3304904,62,25,29,33
RES_6148,3304904,456,190,221,235
RES_6149,3304904,735,314,365,370
RES_6150,3304904,4182,1716,1995,2187
RES_6151,3304904,722,294,342,380
RES_6152,3304904,1689,718,835,854
RES_6153,3304904,4201,1788,2079,2122
RES_6154,3304904,3506,1487,1729,1777
RES_6155,3304904,335,149,173,162
RES_6156,3304904,2324,978,1137,1187
RES_6157,3304904,1434,594,691,743
RES_6158,3304904,224,100,116,108
RES_6159,3304904,61,32,37,24
RES_6160,3304904,126,50,58,68
RES_6161,3304904,486,197,229,257
RES_6162,3304904,1042,444,516,526
RES_6163,3304904,918,378,440,478
RES_6164,3304904,2051,873,1015,1036
RES_6165,3304904,839,351,408,431
RES_6166,3304904,1036,399,464,572
RES_6167,3304904,922,374,435,487
RES_6168,3304904,2237,959,1115,1122
RES_6169,3304904,446,202,235,211
RES_6170,3304904,3876,1699,1976,1900
RES_6171,3304904,356,146,170,186
RES_6172,3304904,1860,770,895,965
RES_6173,3304904,556,248,288,268
RES_6174,3304904,2802,1167,1357,1445
RES_6175,3304904,943,405,471,472
RES_6176,3304904,393,167,194,199
RES_6177,3304904,72,30,35,37
RES_6178,3304904,702,282,328,374
RES_6179,3304904,1187,512,595,592
RES_6180,3304904,159,62,72,87
RES_6181,3304904,919,353,410,509
RES_6182,3304904,1147,489,569,578
RES_6183,3304904,4484,1906,2216,2268
RES_6184,3304904,282,114,133,149
RES_6185,3304904,2474,1067,1241,1233
RES_6186,3304904,504,204,237,267
RES_6187,3304904,313,130,151,162
RES_6188,3304904,868,344,400,468
RES_6189,3304904,150,52,60,90
RES_6190,3304904,278,122,142,136
RES_6191,3304904,379,154,179,200
RES_6192,3304904,1243,513,597,646
RES_6193,3304904,3829,1839,2139,1690
RES_6194,3304904,665,295,343,322
RES_6195,3304904,1397,579,673,724
RES_6196,3304904,5622,2419,2813,2809
RES_6197,3304904,1444,616,716,728
RES_6198,3304904,34,14,16,18
RES_6199,3304904,350,140,163,187
RES_6200,3304904,208,80,93,115
RES_6201,3304904,671,275,320,351
RES_6202,3304904,1555,658,765,790
RES_6203,3304904,1329,526,612,717
RES_6204,3304904,666,266,309,357
RES_6205,3304904,803,352,409,394
RES_6206,3304904,1509,641,745,764
RES_6207,3304904,5661,2440,2837,2824
RES_6208,3304904,1743,750,872,871
RES_6209,3304904,3335,1400,1628,1707
RES_6210,3304904,2385,962,1119,1266
RES_6211,3304904,2040,898,1044,996
RES_6212,3304904,2758,1173,1364,1394
RES_6213,3304904,1340,578,672,668
RES_6214,3304904,1165,501,583,582
RES_6215,3304904,38,16,19,19
RES_6216,3304904,167,74,86,81
RES_6217,3304904,69,26,30,39
RES_6218,3304904,3357,1333,1550,1807
RES_6219,3304904,3007,1231,1431,1576
RES_6220,3304904,483,186,216,267
RES_6221,3304904,144,61,71,73
RES_6222,3304904,860,363,422,438
RES_6223,3304904,1222,522,607,615
RES_6224,3304904,97,44,51,46
RES_6225,3304904,2111,851,990,1121
RES_6226,3304904,494,203,236,258
RES_6227,3304904,430,165,192,238
RES_6228,3304904,4105,1666,1937,2168
RES_6229,3304904,3598,1462,1700,1898
RES_6230,3304904,1604,648,754,850
RES_6231,3304904,904,389,452,452
RES_6232,3304904,578,228,265,313
RES_6233,3304904,3938,1547,1799,2139
RES_6234,3304904,1430,540,628,802
RES_6235,3304904,1467,568,661,806
RES_6236,3304904,2801,1076,1251,1550
RES_6237,3304904,3457,1364,1586,1871
RES_6238,3304904,199,72,84,115
RES_6239,3304904,403,158,184,219
RES_6240,3304904,2353,950,1105,1248
RES_6241,3304904,3585,1453,1690,1895
RES_6242,3304904,3175,1273,1480,1695
RES_6243,3304904,572,215,250,322
RES_6244,3304904,1452,585,680,772
RES_6245,3304904,299,122,142,157
RES_6246,3304904,434,182,212,222
RES_6247,3304904,2772,1083,1259,1513
RES_6248,3304904,398,175,204,194
RES_6249,3304904,1247,552,642,605
RES_6250,3304904,369,153,178,191
RES_6251,3304904,2341,1093,1271,1070
RES_6252,3304904,4252,1763,2050,2202
RES_6253,3304904,1046,478,556,490
RES_6254,3304904,1658,638,742,916
RES_6255,3304904,80,33,38,42
RES_6256,3304904,1142,426,495,647
RES_6257,3304904,2978,1163,1352,1626
RES_6258,3304904,381,149,173,208
RES_6259,3304904,732,330,384,348
RES_6260,3304904,2116,842,979,1137
RES_6261,3304904,770,319,371,399
RES_6262,3304904,990,407,473,517
RES_6263,3304904,139,57,66,73
RES_6264,3304904,4169,1585,1843,2326
RES_6265,3304904,1640,677,787,853
RES_6266,3304904,116,43,50,66
RES_6267,3304904,2487,980,1140,1347
RES_6268,3304904,3385,1311,1525,1860
RES_6269,3304904,83,37,43,40
RES_6270,3304904,391,165,192,199
RES_6271,3304904,1253,504,586,667
RES_6272,3304904,5846,2325,2704,3142
RES_6273,3304904,886,323,376,510
RES_6274,3304904,4888,1929,2243,2645
RES_6275,3304904,141,56,65,76
RES_6276,3304904,683,277,322,361
RES_6277,3304904,929,358,416,513
RES_6278,3304904,1969,782,909,1060
RES_6279,3304904,5778,2244,2609,3169
RES_6280,3304904,655,260,302,353
RES_6281,3304904,241,85,99,142
RES_6282,3304904,1070,404,470,600
RES_6283,3304904,2070,786,914,1156
RES_6284,3304904,2041,805,936,1105
RES_6285,3304904,1120,475,552,568
RES_6286,3304904,2936,1119,1301,1635
RES_6287,3304904,587,241,280,307
RES_6288,3304904,1227,456,530,697
RES_6289,3304904,1083,385,448,635
RES_6290,3304904,128,48,56,72
RES_6291,3304904,3347,1295,1506,1841
RES_6292,3304904,3138,1277,1485,1653
RES_6293,3304904,310,119,138,172
RES_6294,3304904,736,344,400,336
RES_6295,3304904,819,351,408,411
RES_6296,3304904,10611,4518,5254,5357
RES_6297,3304904,1815,618,719,1096
RES_6298,3304904,952,367,427,525
RES_6299,3304904,1667,637,741,926
RES_6300,3304904,969,360,419,550
RES_6301,3304904,3172,1220,1419,1753
RES_6302,3304904,101,43,50,51
RES_6303,3304904,2663,1045,1215,1448
RES_6304,3304904,146,64,74,72
RES_6305,3304904,541,197,229,312
RES_6306,3304904,605,261,304,301
RES_6307,3304904,804,369,429,375
RES_6308,3304904,696,259,301,395
RES_6309,3304904,1393,556,647,746
RES_6310,3304904,460,192,223,237
RES_6311,3304904,2654,1053,1224,1430
RES_6312,3304904,1655,671,780,875
RES_6313,3304904,879,363,422,457
RES_6314,3304904,3512,1424,1656,1856
RES_6315,3304904,1979,762,886,1093
RES_6316,3304904,1098,452,526,572
RES_6317,3304904,1914,814,947,967
RES_6318,3304904,655,333,387,268
RES_6319,3304904,1152,519,604,548
RES_6320,3304904,1226,488,567,659
RES_6321,3304904,2163,895,1041,1122
RES_6322,3304904,561,231,269,292
RES_6323,3304904,1006,403,469,537
RES_6324,3304904,10,4,5,5
RES_6325,3304904,302,121,141,161
RES_6326,3304904,5,2,2,3
RES_6327,3304904,78,32,37,41
RES_6328,3304904,45,18,21,24
RES_6329,3304904,74,32,37,37
RES_6330,3304904,123,45,52,71
RES_6331,3304904,22,9,10,12
