id,municipality_code,census_population,age_15_59_measured_or_suppression_proxy,census_municipal_employment_calibrated
RES_4185,3304557,380,245.0,172
RES_4186,3304557,1400,846.0,593
RES_4187,3304557,910,556.0,390
RES_4188,3304557,1151,688.0,482
RES_4189,3304557,7175,4394.0,3080
RES_4190,3304557,3441,2186.0,1532
RES_4191,3304557,89,53.0,37
RES_4192,3304557,2180,1386.0,972
RES_4193,3304557,666,432.0,303
RES_4194,3304557,1501,942.0,660
RES_4195,3304557,379,239.0,168
RES_4196,3304557,1744,1131.0,793
RES_4197,3304557,581,388.0,272
RES_4198,3304557,702,525.0,368
RES_4199,3304557,3573,2287.0,1603
RES_4200,3304557,6970,4299.0,3014
RES_4201,3304557,1924,1180.0,827
RES_4202,3304557,1331,819.0,574
RES_4203,3304557,5978,3883.0,2722
RES_4204,3304557,5144,3539.0,2481
RES_4205,3304557,3565,2229.0,1563
RES_4206,3304557,11474,7222.0,5063
RES_4207,3304557,7012,4396.0,3082
RES_4208,3304557,3434,2091.0,1466
RES_4209,3304557,5029,3089.0,2165
RES_4210,3304557,4731,3033.07123448566,2126
RES_4211,3304557,567,368.0,258
RES_4212,3304557,29,18.297514816373067,13
RES_4213,3304557,5688,3413.0,2393
RES_4214,3304557,14916,9133.0,6403
RES_4215,3304557,4626,2747.0,1926
RES_4216,3304557,5037,3080.0,2159
RES_4217,3304557,3975,2516.0,1764
RES_4218,3304557,478,312.0,219
RES_4219,3304557,1073,721.0,505
RES_4220,3304557,1354,845.0,592
RES_4221,3304557,6676,4123.0,2890
RES_4222,3304557,10400,6458.0,4527
RES_4223,3304557,5311,3269.0,2292
RES_4224,3304557,6453,4061.0,2847
RES_4225,3304557,2051,1339.0,939
RES_4226,3304557,2939,1821.0,1277
RES_4227,3304557,7526,4494.0,3150
RES_4228,3304557,577,339.0,238
RES_4229,3304557,916,538.0,377
RES_4230,3304557,482,318.0,223
RES_4231,3304557,153,98.0,69
RES_4232,3304557,970,615.0,431
RES_4233,3304557,3405,2182.0,1530
RES_4234,3304557,97,69.0,48
RES_4235,3304557,211,137.0,96
RES_4236,3304557,30,18.92846360314455,13
RES_4237,3304557,697,416.0,292
RES_4238,3304557,326,219.0,154
RES_4239,3304557,582,387.0,271
RES_4240,3304557,675,440.0,308
RES_4241,3304557,307,202.0,142
RES_4242,3304557,767,490.0,344
RES_4243,3304557,555,371.0,260
RES_4244,3304557,369,239.0,168
RES_4245,3304557,388,266.0,186
RES_4246,3304557,567,387.0,271
RES_4247,3304557,347,216.0,151
RES_4248,3304557,1054,670.0,470
RES_4249,3304557,215,147.0,103
RES_4250,3304557,749,481.0,337
RES_4251,3304557,546,359.0,252
RES_4252,3304557,420,268.0,188
RES_4253,3304557,696,470.0,329
RES_4254,3304557,1567,1039.0,728
RES_4255,3304557,333,205.0,144
RES_4256,3304557,435,283.0,198
RES_4257,3304557,692,431.0,302
RES_4258,3304557,658,415.0,291
RES_4259,3304557,205,132.0,93
RES_4260,3304557,530,345.0,242
RES_4261,3304557,1128,740.0,519
RES_4262,3304557,501,311.0,218
RES_4263,3304557,865,552.0,387
RES_4264,3304557,791,496.0,348
RES_4265,3304557,2674,1709.0,1198
RES_4266,3304557,6001,3784.0,2653
RES_4267,3304557,5973,3823.0,2680
RES_4268,3304557,4127,2513.0,1762
RES_4269,3304557,4222,2548.0,1786
RES_4270,3304557,4585,2770.0,1942
RES_4271,3304557,3958,2554.0,1790
RES_4272,3304557,2150,1342.0,941
RES_4273,3304557,9449,6008.0,4212
RES_4274,3304557,2553,1578.0,1106
RES_4275,3304557,2449,1508.0,1057
RES_4276,3304557,826,477.0,334
RES_4277,3304557,129,83.0,58
RES_4278,3304557,1408,853.0,598
RES_4279,3304557,2604,1342.0,941
RES_4280,3304557,225,142.0,100
RES_4281,3304557,148,80.0,56
RES_4282,3304557,294,160.2379514708594,112
RES_4283,3304557,2193,1357.0,951
RES_4284,3304557,7116,4438.0,3111
RES_4285,3304557,722,490.0,344
RES_4286,3304557,119,72.0,50
RES_4287,3304557,1941,1362.0,955
RES_4288,3304557,633,398.0,279
RES_4289,3304557,946,591.0,414
RES_4290,3304557,1479,944.0,662
RES_4291,3304557,807,473.0,332
RES_4292,3304557,323,196.0,137
RES_4293,3304557,1514,930.0,652
RES_4294,3304557,208,127.0,89
RES_4295,3304557,4647,2827.0,1982
RES_4296,3304557,1561,1000.0,701
RES_4297,3304557,4,2.52379514708594,2
RES_4298,3304557,1603,973.0,682
RES_4299,3304557,2085,1320.0,925
RES_4300,3304557,4637,2915.0,2044
RES_4301,3304557,195,123.0,86
RES_4302,3304557,5134,3542.0,2483
RES_4303,3304557,1468,939.0,658
RES_4304,3304557,9109,5797.0,4064
RES_4305,3304557,7086,4421.940436654486,3100
RES_4306,3304557,5366,3368.0,2361
RES_4307,3304557,6612,4127.0,2893
RES_4308,3304557,6693,4348.0,3048
RES_4309,3304557,2067,1387.0,972
RES_4310,3304557,3311,2192.0,1537
RES_4311,3304557,5034,3330.0,2334
RES_4312,3304557,7210,4576.0,3208
RES_4313,3304557,2485,1556.2140053681758,1091
RES_4314,3304557,4880,2946.0,2065
RES_4315,3304557,4494,2771.0,1943
RES_4316,3304557,6017,4122.0,2890
RES_4317,3304557,9730,6350.0,4452
RES_4318,3304557,3621,2435.0,1707
RES_4319,3304557,5331,3280.0,2299
RES_4320,3304557,4283,2543.5474393385743,1783
RES_4321,3304557,10188,6231.0,4368
RES_4322,3304557,5205,3195.0,2240
RES_4323,3304557,4404,2709.0,1899
RES_4324,3304557,6986,4426.0,3103
RES_4325,3304557,736,495.0,347
RES_4326,3304557,1376,797.0,559
RES_4327,3304557,9066,5584.0,3915
RES_4328,3304557,3978,2556.0,1792
RES_4329,3304557,2603,1572.0,1102
RES_4330,3304557,1742,1175.0,824
RES_4331,3304557,1507,995.0,698
RES_4332,3304557,524,326.0,229
RES_4333,3304557,422,275.0,193
RES_4334,3304557,238,155.79736386077542,109
RES_4335,3304557,4067,2535.0,1777
RES_4336,3304557,277,177.0,124
RES_4337,3304557,2198,1657.0,1162
RES_4338,3304557,966,672.0,471
RES_4339,3304557,3082,1977.0,1386
RES_4340,3304557,68,47.0,33
RES_4341,3304557,463,307.0,215
RES_4342,3304557,786,505.0,354
RES_4343,3304557,427,264.0,185
RES_4344,3304557,253,158.0,111
RES_4345,3304557,729,471.0,330
RES_4346,3304557,397,242.0,170
RES_4347,3304557,404,232.0,163
RES_4348,3304557,2782,1731.0,1213
RES_4349,3304557,395,267.0,187
RES_4350,3304557,213,143.0,100
RES_4351,3304557,816,553.0,388
RES_4352,3304557,579,373.0,261
RES_4353,3304557,480,302.0,212
RES_4354,3304557,799,500.0,351
RES_4355,3304557,1065,682.0,478
RES_4356,3304557,1673,1155.0,810
RES_4357,3304557,1480,948.0,665
RES_4358,3304557,334,217.0,152
RES_4359,3304557,755,477.0,334
RES_4360,3304557,1026,652.0,457
RES_4361,3304557,154,92.0,64
RES_4362,3304557,294,162.0,114
RES_4363,3304557,612,378.0,265
RES_4364,3304557,146,96.0,67
RES_4365,3304557,404,273.0,191
RES_4366,3304557,894,581.0,407
RES_4367,3304557,1995,1298.0,910
RES_4368,3304557,2210,1418.0,994
RES_4369,3304557,756,481.0,337
RES_4370,3304557,197,121.0,85
RES_4371,3304557,747,481.0,337
RES_4372,3304557,878,565.0,396
RES_4373,3304557,456,289.0,203
RES_4374,3304557,715,460.0,322
RES_4375,3304557,2376,1516.0,1063
RES_4376,3304557,2001,1284.0,900
RES_4377,3304557,308,207.0,145
RES_4378,3304557,802,534.0,374
RES_4379,3304557,2335,1563.0,1096
RES_4380,3304557,4030,2619.0,1836
RES_4381,3304557,7576,4805.0,3368
RES_4382,3304557,3861,2521.0,1767
RES_4383,3304557,8081,5163.0,3619
RES_4384,3304557,5933,3760.0,2636
RES_4385,3304557,7825,5082.0,3563
RES_4386,3304557,4150,2714.0,1903
RES_4387,3304557,910,571.0,400
RES_4388,3304557,7045,4356.0,3054
RES_4389,3304557,5178,3297.0,2311
RES_4390,3304557,3620,2198.0,1541
RES_4391,3304557,4830,3014.0,2113
RES_4392,3304557,170,97.0,68
RES_4393,3304557,1314,873.0,612
RES_4394,3304557,1950,1233.0,864
RES_4395,3304557,1088,658.0,461
RES_4396,3304557,169,107.0,75
RES_4397,3304557,3386,2175.0,1525
RES_4398,3304557,1445,1016.0,712
RES_4399,3304557,230,140.0,98
RES_4400,3304557,989,631.0,442
RES_4401,3304557,2573,1686.0,1182
RES_4402,3304557,6869,4426.0,3103
RES_4403,3304557,2127,1396.0,979
RES_4404,3304557,5138,3286.0,2304
RES_4405,3304557,2315,1458.0,1022
RES_4406,3304557,2515,1579.0,1107
RES_4407,3304557,1659,1058.0,742
RES_4408,3304557,27,17.035617242830096,12
RES_4409,3304557,632,439.0,308
RES_4410,3304557,162,100.0,70
RES_4411,3304557,235,171.0,120
RES_4412,3304557,394,259.0,182
RES_4413,3304557,875,647.0,454
RES_4414,3304557,144,94.0,66
RES_4415,3304557,1188,811.0,569
RES_4416,3304557,708,401.0,281
RES_4417,3304557,947,649.0,455
RES_4418,3304557,5749,3709.0,2600
RES_4419,3304557,5459,3699.0,2593
RES_4420,3304557,413,286.0,200
RES_4421,3304557,2866,1843.0,1292
RES_4422,3304557,4127,2710.7973638607755,1900
RES_4423,3304557,1859,1299.0,911
RES_4424,3304557,2269,1384.0,970
RES_4425,3304557,3979,2499.0,1752
RES_4426,3304557,4655,2971.0,2083
RES_4427,3304557,3168,2138.0,1499
RES_4428,3304557,2081,1329.0,932
RES_4429,3304557,816,528.0,370
RES_4430,3304557,1167,793.0,556
RES_4431,3304557,189,124.0,87
RES_4432,3304557,121,78.0,55
RES_4433,3304557,573,359.0,252
RES_4434,3304557,675,424.0,297
RES_4435,3304557,163,104.0,73
RES_4436,3304557,1214,816.0,572
RES_4437,3304557,330,214.0,150
RES_4438,3304557,895,598.0,419
RES_4439,3304557,229,140.0,98
RES_4440,3304557,196,125.0,88
RES_4441,3304557,460,309.0,217
RES_4442,3304557,532,352.0,247
RES_4443,3304557,1159,766.0,537
RES_4444,3304557,2366,1496.0,1049
RES_4445,3304557,5355,3410.0,2391
RES_4446,3304557,443,271.0,190
RES_4447,3304557,904,607.0,426
RES_4448,3304557,3549,2331.0,1634
RES_4449,3304557,404,302.0,212
RES_4450,3304557,7,4.416641507400395,3
RES_4451,3304557,2234,1418.0,994
RES_4452,3304557,6217,3990.0,2797
RES_4453,3304557,5663,3805.0,2667
RES_4454,3304557,130,85.0,60
RES_4455,3304557,613,394.0,276
RES_4456,3304557,1174,717.0,503
RES_4457,3304557,1838,1116.0,782
RES_4458,3304557,663,409.0,287
RES_4459,3304557,5372,3302.0,2315
RES_4460,3304557,8150,4979.0,3490
RES_4461,3304557,5097,3306.0,2318
RES_4462,3304557,3726,2430.0,1704
RES_4463,3304557,348,248.0,174
RES_4464,3304557,2434,1576.0,1105
RES_4465,3304557,4381,3005.0,2107
RES_4466,3304557,1890,1227.0,860
RES_4467,3304557,38,23.97605389731643,17
RES_4468,3304557,3572,2132.0,1495
RES_4469,3304557,2360,1369.0,960
RES_4470,3304557,5248,3494.0,2449
RES_4471,3304557,6755,3962.0,2777
RES_4472,3304557,4293,2519.0,1766
RES_4473,3304557,6170,3981.0,2791
RES_4474,3304557,3916,2624.0,1840
RES_4475,3304557,514,341.0,239
RES_4476,3304557,535,321.0,225
RES_4477,3304557,945,676.0,474
RES_4478,3304557,3604,2380.856927206289,1669
RES_4479,3304557,3599,2282.0,1600
RES_4480,3304557,2163,1372.785692720629,962
RES_4481,3304557,2563,1536.0,1077
RES_4482,3304557,4247,2600.0,1823
RES_4483,3304557,4778,2781.630646875576,1950
RES_4484,3304557,4276,2466.0,1729
RES_4485,3304557,5757,3578.2615956623476,2508
RES_4486,3304557,6698,4317.0,3026
RES_4487,3304557,4193,2888.0,2025
RES_4488,3304557,1292,861.0,604
RES_4489,3304557,2677,1917.0,1344
RES_4490,3304557,5867,3674.5474393385743,2576
RES_4491,3304557,5853,3544.0,2484
RES_4492,3304557,5285,3316.0,2325
RES_4493,3304557,2264,1327.368447390838,931
RES_4494,3304557,1890,1085.0,761
RES_4495,3304557,4227,2495.0,1749
RES_4496,3304557,3858,2325.0,1630
RES_4497,3304557,4738,3048.0,2137
RES_4498,3304557,6203,3984.0,2793
RES_4499,3304557,1625,1017.0,713
RES_4500,3304557,1049,686.0,481
RES_4501,3304557,487,301.0,211
RES_4502,3304557,459,290.0,203
RES_4503,3304557,1027,676.0,474
RES_4504,3304557,4936,3326.0,2332
RES_4505,3304557,4405,2768.0,1940
RES_4506,3304557,4258,2522.0,1768
RES_4507,3304557,3847,2267.0,1589
RES_4508,3304557,1682,1009.0,707
RES_4509,3304557,1688,1122.5348624648418,787
RES_4510,3304557,5792,3490.0,2447
RES_4511,3304557,5232,3549.0,2488
RES_4512,3304557,4645,3049.0,2137
RES_4513,3304557,3161,2232.0,1565
RES_4514,3304557,117,80.0,56
RES_4515,3304557,185,123.0,86
RES_4516,3304557,32,20.19036117668752,14
RES_4517,3304557,3081,1919.9760538973164,1346
RES_4518,3304557,5522,3421.0,2398
RES_4519,3304557,2636,1586.6189757354296,1112
RES_4520,3304557,6059,3702.0,2595
RES_4521,3304557,2661,1515.0,1062
RES_4522,3304557,469,294.0,206
RES_4523,3304557,3992,2436.0,1708
RES_4524,3304557,2735,1822.0,1277
RES_4525,3304557,2877,2069.0,1450
RES_4526,3304557,934,658.2137034569805,461
RES_4527,3304557,3387,2387.0,1673
RES_4528,3304557,1592,1018.0,714
RES_4529,3304557,2025,1365.8332830148008,957
RES_4530,3304557,2042,1328.0,931
RES_4531,3304557,4871,3008.0,2109
RES_4532,3304557,6046,3682.0,2581
RES_4533,3304557,1173,795.0,557
RES_4534,3304557,7433,4951.0,3471
RES_4535,3304557,672,452.0,317
RES_4536,3304557,3854,2336.0,1638
RES_4537,3304557,3241,2054.0,1440
RES_4538,3304557,675,445.0,312
RES_4539,3304557,14,8.83328301480079,6
RES_4540,3304557,740,500.0,351
RES_4541,3304557,5906,3815.6309487867716,2675
RES_4542,3304557,4269,2711.0,1901
RES_4543,3304557,249,175.0,123
RES_4544,3304557,4254,2760.0,1935
RES_4545,3304557,5987,3903.0,2736
RES_4546,3304557,74,49.0,34
RES_4547,3304557,758,484.0,339
RES_4548,3304557,425,247.0,173
RES_4549,3304557,818,494.0,346
RES_4550,3304557,2833,1816.8569272062891,1274
RES_4551,3304557,1341,858.0,601
RES_4552,3304557,1619,1011.0,709
RES_4553,3304557,1037,655.0,459
RES_4554,3304557,421,284.0,199
RES_4555,3304557,1150,741.0,519
RES_4556,3304557,1057,730.0,512
RES_4557,3304557,405,257.0,180
RES_4558,3304557,4,2.52379514708594,2
RES_4559,3304557,10,6.30948786771485,4
RES_4560,3304557,510,301.0,211
RES_4561,3304557,199,124.0,87
RES_4562,3304557,3053,2001.0,1403
RES_4563,3304557,457,305.0,214
RES_4564,3304557,400,277.0,194
RES_4565,3304557,373,244.0,171
RES_4566,3304557,217,133.0,93
RES_4567,3304557,216,139.0,97
RES_4568,3304557,205,129.0,90
RES_4569,3304557,358,239.0,168
RES_4570,3304557,273,187.0,131
RES_4571,3304557,352,219.0,154
RES_4572,3304557,134,85.0,60
RES_4573,3304557,136,77.0,54
RES_4574,3304557,217,143.0,100
RES_4575,3304557,79,46.0,32
RES_4576,3304557,251,172.0,121
RES_4577,3304557,136,84.0,59
RES_4578,3304557,403,290.0,203
RES_4579,3304557,304,189.0,132
RES_4580,3304557,460,295.0,207
RES_4581,3304557,305,218.0,153
RES_4582,3304557,259,174.0,122
RES_4583,3304557,47,32.0,22
RES_4584,3304557,140,94.0,66
RES_4585,3304557,532,341.0,239
RES_4586,3304557,596,396.0,278
RES_4587,3304557,437,289.0,203
RES_4588,3304557,400,266.0,186
RES_4589,3304557,121,72.0,50
RES_4590,3304557,129,90.0,63
RES_4591,3304557,810,543.0,381
RES_4592,3304557,342,218.0,153
RES_4593,3304557,542,347.0,243
RES_4594,3304557,1103,713.0,500
RES_4595,3304557,403,253.0,177
RES_4596,3304557,72,45.428312647546925,32
RES_4597,3304557,1158,743.0,521
RES_4598,3304557,306,193.0,135
RES_4599,3304557,181,116.0,81
RES_4600,3304557,78,45.0,32
RES_4601,3304557,1236,783.9640808459746,550
RES_4602,3304557,2458,1649.0,1156
RES_4603,3304557,317,200.0,140
RES_4604,3304557,341,201.0,141
RES_4605,3304557,1999,1336.0,937
RES_4606,3304557,2154,1324.0,928
RES_4607,3304557,2549,1622.0,1137
RES_4608,3304557,2394,1544.0,1082
RES_4609,3304557,5428,3369.0,2362
RES_4610,3304557,4253,2690.0,1886
RES_4611,3304557,1123,752.0,527
RES_4612,3304557,380,256.0,179
RES_4613,3304557,2612,1832.0,1284
RES_4614,3304557,2730,1788.0,1253
RES_4615,3304557,2332,1439.0,1009
RES_4616,3304557,1572,979.0,686
RES_4617,3304557,78,49.21400536817583,35
RES_4618,3304557,183,112.0,79
RES_4619,3304557,2059,1359.0,953
RES_4620,3304557,335,238.0,167
RES_4621,3304557,158,108.0,76
RES_4622,3304557,338,249.0,175
RES_4623,3304557,393,247.0,173
RES_4624,3304557,506,343.0,240
RES_4625,3304557,79,47.0,33
RES_4626,3304557,640,458.0,321
RES_4627,3304557,208,146.0,102
RES_4628,3304557,2805,1827.0,1281
RES_4629,3304557,3083,2095.0,1469
RES_4630,3304557,1796,1162.0,815
RES_4631,3304557,5569,3689.0,2586
RES_4632,3304557,5243,3366.0,2360
RES_4633,3304557,6038,3805.0,2667
RES_4634,3304557,3331,2090.0,1465
RES_4635,3304557,916,607.0,426
RES_4636,3304557,3814,2557.0,1793
RES_4637,3304557,2652,1696.0,1189
RES_4638,3304557,3080,1967.0,1379
RES_4639,3304557,4542,2890.0,2026
RES_4640,3304557,4028,2567.0,1800
RES_4641,3304557,2561,1785.5471374273789,1252
RES_4642,3304557,679,471.0,330
RES_4643,3304557,311,199.0,140
RES_4644,3304557,334,232.0,163
RES_4645,3304557,5880,3783.0,2652
RES_4646,3304557,7312,4773.0,3346
RES_4647,3304557,1179,756.0,530
RES_4648,3304557,1875,1198.0,840
RES_4649,3304557,249,173.0,121
RES_4650,3304557,435,304.0,213
RES_4651,3304557,210,144.0,101
RES_4652,3304557,439,285.0,200
RES_4653,3304557,1043,699.0,490
RES_4654,3304557,213,131.0,92
RES_4655,3304557,1062,659.0,462
RES_4656,3304557,1254,837.0,587
RES_4657,3304557,524,345.0,242
RES_4658,3304557,3330,2237.0,1568
RES_4659,3304557,9053,5811.0,4074
RES_4660,3304557,4802,3108.0,2179
RES_4661,3304557,5358,3644.0,2555
RES_4662,3304557,7679,5357.0,3755
RES_4663,3304557,7340,4578.0,3209
RES_4664,3304557,2449,1667.0,1169
RES_4665,3304557,4749,3137.856927206289,2200
RES_4666,3304557,4023,2665.0,1868
RES_4667,3304557,1794,1276.0,895
RES_4668,3304557,1779,1208.0,847
RES_4669,3304557,5694,3809.0,2670
RES_4670,3304557,4582,3066.0,2149
RES_4671,3304557,7150,4540.0,3183
RES_4672,3304557,3890,2435.0,1707
RES_4673,3304557,2317,1624.0,1138
RES_4674,3304557,4822,3128.0,2193
RES_4675,3304557,1840,1136.0,796
RES_4676,3304557,1270,827.0,580
RES_4677,3304557,193,138.0,97
RES_4678,3304557,486,335.0,235
RES_4679,3304557,1165,802.0,562
RES_4680,3304557,374,238.0,167
RES_4681,3304557,340,233.0,163
RES_4682,3304557,597,377.0,264
RES_4683,3304557,2492,1552.0,1088
RES_4684,3304557,357,250.0,175
RES_4685,3304557,1591,1058.0,742
RES_4686,3304557,3444,2176.0,1525
RES_4687,3304557,1210,764.0,536
RES_4688,3304557,358,226.0,158
RES_4689,3304557,3139,1899.0,1331
RES_4690,3304557,3096,1956.0,1371
RES_4691,3304557,296,250.0,175
RES_4692,3304557,710,427.821309963459,300
RES_4693,3304557,62,47.0,33
RES_4694,3304557,1071,682.0,478
RES_4695,3304557,475,305.0,214
RES_4696,3304557,952,596.0,418
RES_4697,3304557,4732,2946.0,2065
RES_4698,3304557,4277,2678.0,1877
RES_4699,3304557,3277,2008.0,1408
RES_4700,3304557,3264,2144.0,1503
RES_4701,3304557,6529,4128.0,2894
RES_4702,3304557,753,499.0,350
RES_4703,3304557,8,5.04759029417188,4
RES_4704,3304557,1265,842.0,590
RES_4705,3304557,3782,2374.0,1664
RES_4706,3304557,6020,4074.0,2856
RES_4707,3304557,6453,4009.0,2810
RES_4708,3304557,816,536.0,376
RES_4709,3304557,1882,1230.0,862
RES_4710,3304557,4799,3328.4166415074005,2333
RES_4711,3304557,1298,839.0,588
RES_4712,3304557,4510,2740.0,1921
RES_4713,3304557,1752,1155.0,810
RES_4714,3304557,5135,3245.0,2275
RES_4715,3304557,718,463.0,325
RES_4716,3304557,384,246.0,172
RES_4717,3304557,1904,1295.0,908
RES_4718,3304557,1004,658.0,461
RES_4719,3304557,2482,1491.0,1045
RES_4720,3304557,1457,999.0,700
RES_4721,3304557,1377,904.0,634
RES_4722,3304557,704,460.0,322
RES_4723,3304557,591,392.0,275
RES_4724,3304557,279,181.0,127
RES_4725,3304557,772,497.0,348
RES_4726,3304557,435,298.0,209
RES_4727,3304557,617,417.0,292
RES_4728,3304557,3599,2316.0,1624
RES_4729,3304557,369,227.0,159
RES_4730,3304557,1916,1272.0,892
RES_4731,3304557,816,562.0,394
RES_4732,3304557,671,433.0,304
RES_4733,3304557,1346,873.0,612
RES_4734,3304557,284,186.0,130
RES_4735,3304557,455,277.0,194
RES_4736,3304557,1108,724.0,508
RES_4737,3304557,663,449.0,315
RES_4738,3304557,4434,2997.0,2101
RES_4739,3304557,1445,1041.0,730
RES_4740,3304557,1138,723.0,507
RES_4741,3304557,2399,1545.0,1083
RES_4742,3304557,413,276.0,193
RES_4743,3304557,4,2.52379514708594,2
RES_4744,3304557,88,55.52349323589068,39
RES_4745,3304557,1834,1147.0,804
RES_4746,3304557,1439,881.0,618
RES_4747,3304557,628,396.0,278
RES_4748,3304557,1379,834.0,585
RES_4749,3304557,2043,1219.0,855
RES_4750,3304557,140,88.3328301480079,62
RES_4751,3304557,757,492.0,345
RES_4752,3304557,7208,4578.0,3209
RES_4753,3304557,116,61.0,43
RES_4754,3304557,2574,1728.0,1211
RES_4755,3304557,2346,1572.0,1102
RES_4756,3304557,3067,2031.0,1424
RES_4757,3304557,2080,1374.0,963
RES_4758,3304557,3536,2212.0,1551
RES_4759,3304557,4617,2869.0,2011
RES_4760,3304557,59,37.22597841951762,26
RES_4761,3304557,2537,1682.0,1179
RES_4762,3304557,2755,1777.0,1246
RES_4763,3304557,3618,2222.0,1558
RES_4764,3304557,3319,2108.0,1478
RES_4765,3304557,6389,4109.0,2881
RES_4766,3304557,5479,3626.0,2542
RES_4767,3304557,390,262.0,184
RES_4768,3304557,1636,1100.0,771
RES_4769,3304557,3184,2069.0,1450
RES_4770,3304557,4988,3103.0,2175
RES_4771,3304557,5474,3435.0,2408
RES_4772,3304557,2340,1347.0,944
RES_4773,3304557,2862,1855.987725037463,1301
RES_4774,3304557,3401,2164.0,1517
RES_4775,3304557,2103,1479.4166415074003,1037
RES_4776,3304557,108,67.0,47
RES_4777,3304557,2879,1874.0,1314
RES_4778,3304557,3135,2068.0,1450
RES_4779,3304557,2896,1861.0,1305
RES_4780,3304557,5104,3290.0,2306
RES_4781,3304557,4433,2808.0,1969
RES_4782,3304557,3657,2289.0,1605
RES_4783,3304557,2766,1778.0,1246
RES_4784,3304557,2935,1887.0,1323
RES_4785,3304557,6361,4485.0,3144
RES_4786,3304557,862,596.0,418
RES_4787,3304557,1899,1216.0,852
RES_4788,3304557,695,434.0,304
RES_4789,3304557,303,194.0,136
RES_4790,3304557,3447,2246.0116711401465,1575
RES_4791,3304557,3287,2217.0,1554
RES_4792,3304557,3669,2388.0,1674
RES_4793,3304557,6265,4076.0,2857
RES_4794,3304557,3196,2082.0,1460
RES_4795,3304557,2269,1444.0,1012
RES_4796,3304557,2969,1924.0,1349
RES_4797,3304557,947,589.0,413
RES_4798,3304557,1575,1042.0,730
RES_4799,3304557,1262,849.0,595
RES_4800,3304557,397,267.0,187
RES_4801,3304557,1339,898.0,630
RES_4802,3304557,6764,4295.0,3011
RES_4803,3304557,5971,3803.0,2666
RES_4804,3304557,2510,1575.0,1104
RES_4805,3304557,1442,890.0,624
RES_4806,3304557,1757,1151.0,807
RES_4807,3304557,7,4.416641507400395,3
RES_4808,3304557,6503,4190.0,2937
RES_4809,3304557,2178,1403.0,984
RES_4810,3304557,249,168.0,118
RES_4811,3304557,618,403.0,283
RES_4812,3304557,757,528.0,370
RES_4813,3304557,6232,3795.0,2660
RES_4814,3304557,5153,3216.0,2255
RES_4815,3304557,4212,2620.0,1837
RES_4816,3304557,2071,1245.0,873
RES_4817,3304557,639,425.0,298
RES_4818,3304557,714,475.0,333
RES_4819,3304557,2393,1632.0,1144
RES_4820,3304557,2005,1396.0,979
RES_4821,3304557,2238,1404.0,984
RES_4822,3304557,955,602.0,422
RES_4823,3304557,148,94.0,66
RES_4824,3304557,317,215.0,151
RES_4825,3304557,1899,1389.0,974
RES_4826,3304557,1977,1445.0,1013
RES_4827,3304557,621,370.0,259
RES_4828,3304557,2171,1429.0,1002
RES_4829,3304557,1970,1307.0,916
RES_4830,3304557,522,355.0,249
RES_4831,3304557,838,528.0,370
RES_4832,3304557,322,209.0,147
RES_4833,3304557,750,477.0,334
