id,road_connector_m,over_1500m
RES_0272,12.483756818076678,False
RES_0273,37.35510868666137,False
RES_0274,94.76382571965746,False
RES_0275,20.647577361093532,False
RES_0276,3.384096163726265,False
RES_0277,17.111783300835466,False
RES_0278,104.20956631888826,False
RES_0279,12.5614740466035,False
RES_0280,23.953062718012138,False
RES_0281,6.920757504869368,False
RES_0282,563.2136743607567,False
RES_0283,47.37756254478495,False
RES_0284,18.07436342875459,False
RES_0285,15.678547535117536,False
RES_0286,59.96624282479029,False
RES_0287,14.664367080221398,False
RES_0288,21.40188637119693,False
RES_0289,39.36555209612918,False
RES_0290,8.531660563784873,False
RES_0291,83.04230969145134,False
RES_0292,16.16253793516874,False
RES_0293,13.67307107368784,False
RES_0294,9.202299517265226,False
RES_0295,19.322417028846026,False
RES_0296,13.134236450594043,False
RES_0297,4.8267310932118335,False
RES_0298,27.867805849254868,False
RES_0299,11.443243431479171,False
RES_0300,46.80835652654167,False
RES_0301,30.183042695521323,False
RES_0302,33.012089606638256,False
RES_0303,11.961876904848465,False
RES_0304,48.06814025034641,False
RES_0305,23.000178690198958,False
RES_0306,40.5284031275135,False
RES_0307,7.0546708118272585,False
RES_0308,11.356215503204048,False
RES_0309,17.94622790285495,False
RES_0310,12.279801985663713,False
RES_0311,13.179120290799714,False
RES_0312,21.602052378552745,False
RES_0313,31.2118190148604,False
RES_0314,44.71826101093477,False
RES_0315,53.706692604937636,False
RES_0316,23.031201456606446,False
RES_0317,27.63546588606553,False
RES_0318,57.761899037913516,False
RES_0319,21.766071200001882,False
RES_0320,54.70318118421928,False
RES_0321,11.561229035785923,False
RES_0322,16.840926920973356,False
RES_0323,26.154842110992316,False
RES_0324,3.97998181351151,False
RES_0325,92.78245402981494,False
RES_0326,82.11989954798271,False
RES_0327,2.9590725418581556,False
RES_0328,58.96472679398911,False
RES_0329,36.93331913056157,False
RES_0330,6.114506551037591,False
RES_0331,41.117948393257684,False
RES_0332,77.88726234415667,False
RES_0333,15.238030761495727,False
RES_0334,32.651628774731535,False
RES_0335,113.25001874125658,False
RES_0336,16.28492612971319,False
RES_0337,68.54159907483594,False
RES_0338,57.73849213304532,False
RES_0339,45.75182638075228,False
RES_0340,93.32804090819536,False
RES_0341,77.79604944250832,False
RES_0342,65.36113770136534,False
RES_0343,72.36719609962131,False
RES_0344,23.910316891974716,False
RES_0345,82.63642961098526,False
RES_0346,40.66066288154717,False
RES_0347,69.81106678000566,False
RES_0348,58.75259174152187,False
RES_0349,5.185540020128212,False
RES_0350,61.21253916269634,False
RES_0351,22.02813654432497,False
RES_0352,49.07911487796133,False
RES_0353,50.3170757203272,False
RES_0354,22.90493124070868,False
RES_0355,44.64337900957709,False
RES_0356,50.14552797693998,False
RES_0357,9.08878705189922,False
RES_0358,38.43528505962499,False
RES_0359,37.571889871582805,False
RES_0360,18.346707442499408,False
RES_0361,5.891316459245942,False
RES_0362,79.04581769081643,False
